Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series C - Frontier Car Group,https://www.crunchbase.com/funding_round/frontier-cars-group-series-c--9ed80bfc,Frontier Car Group,https://www.crunchbase.com/organization/frontier-cars-group,Series C,"Berlin, Berlin, Germany, Europe",89000000,USD,89000000,2018-05-24,Late Stage Venture,,,,Yes,"Frontier Car Group develops, launches, and operates used-automotive marketplaces within emerging market economies.","Automotive, Internet, Marketplace, Transportation",,http://www.frontiercargroup.com/,$1M to $10M,569000000,USD,569000000,Late Stage Venture,7,Prosus & Naspers,2,,"OLX Group, Prosus & Naspers","660,201"
Seed Round - Garden,https://www.crunchbase.com/funding_round/garden-io-seed--9e4880d6,Garden,https://www.crunchbase.com/organization/garden-io,Seed,"Berlin, Berlin, Germany, Europe",1080000,EUR,1225460,2018-08-14,Seed,,,,Yes,"Garden is a DevOps platform providing production-like environments to build, manage and test cloud-native apps.","Cloud Data Services, Cloud Management, DevOps, Information Technology, Internet, IT Infrastructure, Mobile, Software",,https://garden.io/,$1M to $10M,18490000,EUR,20833374,M&A,3,Fly Ventures,2,,"Fly Ventures, Samsung NEXT’s Q Fund","151,558"
Pre Seed Round - Gardoré,https://www.crunchbase.com/funding_round/gardoré-pre-seed--92336698,Gardoré,https://www.crunchbase.com/organization/gardoré,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2018-12-23,Seed,,,,Yes,Marketplace,"E-Commerce, Internet, Marketplace",,https://gardore.com/,,,,,Seed,1,,3,,"Antler, BLN Capital, Janosch Kühn","475,438"
Convertible Note - gebraucht.de,https://www.crunchbase.com/funding_round/gebraucht-de-convertible-note--30848e4f,gebraucht.de,https://www.crunchbase.com/organization/gebraucht-de,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2018-09-27,,,,,No,Innovative marketplace for used and handcrafted products with integrated and connected delivery and payment system.,"Classifieds, Marketplace, Online Portals",,https://www.gebraucht.de/,Less than $1M,,,,Seed,2,Castel Capital,2,,"Castel Capital, Kai Hansen","244,911"
Seed Round - German Autolabs,https://www.crunchbase.com/funding_round/german-autolabs-seed--bbbc04db,German Autolabs,https://www.crunchbase.com/organization/german-autolabs,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-05-15,Seed,,,,Yes,German Autolabs empowers mobile workers in logistics with voice assistance.,"Automotive, Internet of Things, Last Mile Transportation, Logistics, Navigation",,http://germanautolabs.com,$1M to $10M,10000000,EUR,11314409,Early Stage Venture,7,,2,1,"GoBeyond, Penny Schiffer","571,888"
Post-IPO Equity - German Startups Group,https://www.crunchbase.com/funding_round/german-startups-group-post-ipo-equity--6db1ad53,German Startups Group,https://www.crunchbase.com/organization/german-startups-group,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",,,,2018-02-22,,,,,Yes,German Startups Group is a private investor of venture capital in Germany.,"Finance, Financial Services, Venture Capital",,https://www.german-startups.com/for-shareholders/about-us/,,,,,,1,Obotritia Capital,1,,Obotritia Capital,"283,416"
Seed Round - Gesundheit!,https://www.crunchbase.com/funding_round/gesundheit-seed--a696e479,Gesundheit!,https://www.crunchbase.com/organization/gesundheit,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-01-01,Seed,,,,Yes,Improving Health & Fitness For A Billion People,"Fitness, Health Care, Nutrition, Wellness",,https://gesundheit.ai,,,,,Seed,1,,1,,Mesh Ventures,"514,514"
Seed Round - GETAWAY,https://www.crunchbase.com/funding_round/getaway-4-seed--bc93751d,GETAWAY,https://www.crunchbase.com/organization/getaway-4,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-04-15,Seed,,,,Yes,GETAWAY is an Enterprise Grade turnkey shared mobility solution provider,"Car Sharing, Mobile Apps, Rental, Sharing Economy",,https://getaway.pro,Less than $1M,,,,Seed,1,,,,,"672,566"
Series A - Grover,https://www.crunchbase.com/funding_round/grover-series-a--ec7e261f,Grover,https://www.crunchbase.com/organization/grover,Series A,"Berlin, Berlin, Germany, Europe",12000000,EUR,14048890,2018-07-30,Early Stage Venture,,,,Yes,Grover offers technology subscriptions that enable customers to rent tech products on a monthly basis instead of purchasing them.,"Consumer Electronics, E-Commerce, Rental, Subscription Service",,http://www.grover.com,$500M to $1B,2341459267,USD,2341459267,,19,Circularity Capital,8,5,"Chromo Invest, Circularity Capital, Commerzbank, coparion, David Rosskamp, Samsung NEXT, Target Global, Varengold Bank","459,851"
Seed Round - Habitalix,https://www.crunchbase.com/funding_round/habitalix-gmbh-seed--3e9bf650,Habitalix,https://www.crunchbase.com/organization/habitalix-gmbh,Seed,"Berlin, Berlin, Germany, Europe",950000,EUR,1122925,2018-05-15,Seed,3400000,EUR,4018889,Yes,Habitalix develops real estate management software.,"Property Management, Real Estate, SaaS, Software",,https://habitalix.de/en/english/,Less than $1M,950000,EUR,1122925,Seed,1,,2,1,"Plutos Group, Speedinvest","629,040"
Series A - Habyt,https://www.crunchbase.com/funding_round/projects-series-a--a341450f,Habyt,https://www.crunchbase.com/organization/projects,Series A,"Berlin, Berlin, Germany, Europe",2000000,EUR,2291321,2018-12-20,Early Stage Venture,,,,Yes,Habyt is a housing company that simplifies housing access with digital-first solutions for tenants and landlords.,"Property Management, Real Estate, Rental, Rental Property",,https://www.habyt.com,$10M to $50M,109800000,EUR,121613709,,8,P101,1,1,P101,"120,657"
Series B - HeavenHR,https://www.crunchbase.com/funding_round/heavenhr-series-b--85b8e3e3,HeavenHR,https://www.crunchbase.com/organization/heavenhr,Series B,"Berlin, Berlin, Germany, Europe",10000000,EUR,11356036,2018-12-10,Early Stage Venture,,,,Yes,Heaven is a HR management platform for small and medium enterprises.,"Human Resources, Office Administration, SaaS, Software",,https://www.heavenhr.com/,$1M to $10M,16000000,EUR,18065569,Early Stage Venture,4,,3,1,"Allianz X, Piton Capital, Target Global","345,181"
Private Equity Round - HENDT,https://www.crunchbase.com/funding_round/hendt-private-equity--439debfc,HENDT,https://www.crunchbase.com/organization/hendt,Private Equity,"Berlin, Berlin, Germany, Europe",1000,EUR,1201,2018-01-01,Private Equity,,,,Yes,"HENDT is an E-Commerce company that has served more than 40,000 customers in the past two years.","E-Commerce, Software",,https://hendt.de,$1M to $10M,1000,EUR,1201,Private Equity,1,,,,,"357,081"
Seed Round - Henisaja,https://www.crunchbase.com/funding_round/henisaja-gmbh-seed--f2fbd3a8,Henisaja,https://www.crunchbase.com/organization/henisaja-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2018-07-23,Seed,,,,Yes,Henisaja Goal is to improve health care worldwide by closing the gap between science and medical practice,Health Care,,,Less than $1M,,,,Seed,1,Startupbootcamp,2,,"Startupbootcamp, Startupbootcamp Digital Health Berlin","663,021"
Seed Round - Herdius,https://www.crunchbase.com/funding_round/herdius-seed--8ba322a4,Herdius,https://www.crunchbase.com/organization/herdius,Seed,"Berlin, Berlin, Germany, Europe",201000,EUR,246976,2018-04-04,Seed,,,,Yes,Herdius intends to build a highly performant decentralized financial platform.,"Blockchain, Financial Services, FinTech, Infrastructure",,https://www.herdius.com,Less than $1M,201000,EUR,246976,Seed,1,KR1,1,,KR1,"515,656"
Venture Round - HIGH MOBILITY,https://www.crunchbase.com/funding_round/high-mobility-series-unknown--be97665e,HIGH MOBILITY,https://www.crunchbase.com/organization/high-mobility,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",3000000,EUR,3497812,2018-07-03,,,,,Yes,"An open, API-first car data platform.","Automotive, Data Integration, Developer Tools, Internet of Things",,https://about.high-mobility.com,$100M to $500M,4522000,EUR,5208872,,5,"Fabian von Kuenheim, IBB Ventures",2,,"Fabian von Kuenheim, IBB Ventures","508,530"
Series A - Highsnobiety,https://www.crunchbase.com/funding_round/highsnobiety-series-a--667c643e,Highsnobiety,https://www.crunchbase.com/organization/highsnobiety,Series A,"Berlin, Berlin, Germany, Europe",,,,2018-08-31,Early Stage Venture,,,,Yes,"Highsnobiety is an online publication that covers trends and news in fashion, art, music, and culture.","Content, Marketing, News, Publishing",,http://www.highsnobiety.com/,Less than $1M,8500000,USD,8500000,M&A,3,,2,1,"CASSIUS, Reimann Investors","415,268"
Venture Round - Highsnobiety,https://www.crunchbase.com/funding_round/highsnobiety-series-unknown--9ab9a737,Highsnobiety,https://www.crunchbase.com/organization/highsnobiety,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",8500000,USD,8500000,2018-01-19,,,,,Yes,"Highsnobiety is an online publication that covers trends and news in fashion, art, music, and culture.","Content, Marketing, News, Publishing",,http://www.highsnobiety.com/,Less than $1M,8500000,USD,8500000,M&A,3,Felix Capital,2,1,"Felix Capital, Sebastian Picardo","408,077"
Venture Round - Homebell,https://www.crunchbase.com/funding_round/homebell-series-unknown--f6fbb2a8,Homebell,https://www.crunchbase.com/organization/homebell,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",11000000,USD,11000000,2018-01-26,,,,,Yes,Homebell is your partner for all home improvement projects.,"Home Improvement, Home Services, Professional Services",,https://homebell.de,$10M to $50M,11000000,USD,11000000,M&A,3,SevenVentures,7,,"AXA Group, Global Founders Capital, Helvetia Venture Fund, Index Ventures, Kompass Digital, Lakestar, SevenVentures","281,624"
Series B - Homeday,https://www.crunchbase.com/funding_round/homeday-2-series-b--98f6f876,Homeday,https://www.crunchbase.com/organization/homeday-2,Series B,"Berlin, Berlin, Germany, Europe",20000000,EUR,23166166,2018-10-15,Early Stage Venture,,,,Yes,Homeday is an online resource for finding a new home and getting in touch with a local realtor.,"Commercial Real Estate, Real Estate, Real Estate Investment",,https://www.homeday.de,$10M to $50M,71424171,USD,71424171,Late Stage Venture,4,"Axel Springer, Project A Ventures, PurpleBricks",3,,"Axel Springer, Project A Ventures, PurpleBricks","656,502"
Venture Round - HomeToGo,https://www.crunchbase.com/funding_round/hometogo-series-unknown--83df143b,HomeToGo,https://www.crunchbase.com/organization/hometogo,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",150000000,USD,150000000,2018-12-06,,480000000,USD,480000000,Yes,HomeToGo is a marketplace with the world's largest selection of vacation rentals,"Marketplace, Travel, Vacation Rental",,https://www.hometogo.com/,$100M to $500M,176652718,USD,176652718,IPO,6,Insight Partners,6,4,"Acton Capital, DN Capital, Global Founders Capital, Insight Partners, Lakestar, Princeville Capital","260,166"
Seed Round - Honest Food,https://www.crunchbase.com/funding_round/honest-food-8c8a-seed--73a4c1f1,Honest Food,https://www.crunchbase.com/organization/honest-food-8c8a,Seed,"Berlin, Berlin, Germany, Europe",2150000,EUR,2531732,2018-06-09,Seed,,,,Yes,Honest Food provides online food delivery services.,Food Delivery,,https://www.honestfoodcompany.de/,$10M to $50M,13850000,EUR,15689341,M&A,3,,,,,"572,795"
Series A - Honeypot,https://www.crunchbase.com/funding_round/honeypot-series-a--92fb1af2,Honeypot,https://www.crunchbase.com/organization/honeypot,Series A,"Berlin, Berlin, Germany, Europe",,,,2018-06-30,Early Stage Venture,,,,Yes,"Honeypot is Europe's developer-focused job platform, matching tech talent with companies.","Information Services, Information Technology, Recruiting",,https://www.honeypot.io/,$1M to $10M,,,,M&A,1,,1,,H.I. Capital,"310,706"
Series A - Horizn Studios,https://www.crunchbase.com/funding_round/horizn-studios-series-a--87eb2970,Horizn Studios,https://www.crunchbase.com/organization/horizn-studios,Series A,"Berlin, Berlin, Germany, Europe",14700000,USD,14700000,2018-01-18,Early Stage Venture,,,,Yes,Horizn Studios is a fast-paced digital travel venture.,"Consumer Goods, E-Commerce, Travel",,http://horizn-studios.com,$1M to $10M,29895505,USD,29895505,Early Stage Venture,4,,5,,"Monkfish Equity, Perpetual Ventures, Project A Ventures, U-Start, Vorwerk Ventures","508,245"
Series A - HotelFriend,https://www.crunchbase.com/funding_round/hotelfriend-series-a--93a56103,HotelFriend,https://www.crunchbase.com/organization/hotelfriend,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,7387971,2018-04-01,Early Stage Venture,,,,Yes,HotelFriend is a cloud property management system for hotels allows an innovative & effective way to order services via Guest-App,"Hospitality, Hotel, Information and Communications Technology (ICT), Restaurants, SaaS, Software, Tourism, Travel",,https://hotelfriend.com,$1M to $10M,6900000,EUR,8365211,Early Stage Venture,2,,,,,"309,517"
Pre Seed Round - Hotelhero,https://www.crunchbase.com/funding_round/hotelhero-u-g-pre-seed--9a59338f,Hotelhero,https://www.crunchbase.com/organization/hotelhero-u-g,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,EUR,137930,2018-10-08,Seed,,,,Yes,Hotelhero helps hotels find the right software for their businesses.,"Hospitality, Hotel, Information Technology, Software",,https://www.hotelhero.tech,Less than $1M,120000,EUR,137930,M&A,1,,3,1,"LeadX Capital Partners, METRO Xcel, Techstars","585,218"
Venture Round - Hrmony,https://www.crunchbase.com/funding_round/hrmony-series-unknown--34a4b6f1,Hrmony,https://www.crunchbase.com/organization/hrmony,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2018-03-08,,,,,Yes,"Hrmony is a platform for smart employer branding, motivating and retaining employees with tax-free subsidies for lunch and shopping.","Employee Benefits, FinTech, Software",,https://www.hrmony.de,$1M to $10M,1020000,USD,1020000,,3,,3,,"Dr. Max Iann Invest, IBB Ventures, MGO Digital Ventures","557,520"
Pre Seed Round - HUG A PET,https://www.crunchbase.com/funding_round/hug-a-pet-pre-seed--71b28a72,HUG A PET,https://www.crunchbase.com/organization/hug-a-pet,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2018-09-17,Seed,,,,Yes,Bringing digital and traditional veterinary services to the door of Pet Owners,"Health Care, Home Health Care, Hospitality, Internet, Pet, Software, Veterinary",,https://hugapet.de,,,,,Seed,3,,1,,Loyal VC,"469,132"
Series A - Humanoo,https://www.crunchbase.com/funding_round/humanoo-series-a--39308feb,Humanoo,https://www.crunchbase.com/organization/humanoo,Series A,"Berlin, Berlin, Germany, Europe",4472706,EUR,5254755,2018-06-12,Early Stage Venture,,,,Yes,Europe's biggest automated corporate wellness solution for productive teams & healthy people,"Apps, Fitness, Health Care, Human Resources, Personal Health, Software, Wellness",,http://www.humanoo.com/,$1M to $10M,18577261,USD,18577261,Early Stage Venture,4,"Creathor Ventures, DvH Ventures",3,4,"Creathor Ventures, DvH Ventures, Rheingau Founders","318,732"
Pre Seed Round - hundred,https://www.crunchbase.com/funding_round/made-for-pre-seed--1ffea5b1,hundred,https://www.crunchbase.com/organization/made-for,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2018-02-02,Seed,,,,Yes,Hundred is a direct-to-consumer digital health company providing personalized high-quality vitamins plus Nutrition Expert Consultation.,"Consumer Goods, Fitness, Health Care, Nutrition, Wellness",,http://www.joinhundred.com,$1M to $10M,8000000,USD,8000000,Seed,2,,,,,"343,454"
Series C - Huuuge Games,https://www.crunchbase.com/funding_round/huuuge-games-series-c--861bbe79,Huuuge Games,https://www.crunchbase.com/organization/huuuge-games,Series C,"Berlin, Berlin, Germany, Europe",,,,2018-03-01,Late Stage Venture,,,,Yes,Huuuge Games is a real-time social casual gaming platform.,"Gaming, Online Games, Social",,http://www.huuugegames.com,$1B to $10B,57199998,USD,57199998,Late Stage Venture,4,,1,,Elad Kushnir,"669,786"
Seed Round - Hygraph,https://www.crunchbase.com/funding_round/hygraph-seed--23d388fd,Hygraph,https://www.crunchbase.com/organization/hygraph,Seed,"Berlin, Berlin, Germany, Europe",1000000,USD,1000000,2018-07-03,Seed,,,,Yes,Hygraph is a GraphQL-based federated content management system for digital creators and digital products.,"CMS, Content, Content Creators, Information Technology, Software",,https://hygraph.com,,43614685,USD,43614685,Early Stage Venture,7,SquareOne Venture Capital,2,2,"Richmond View Ventures, SquareOne Venture Capital","234,802"
Seed Round - Hypatos,https://www.crunchbase.com/funding_round/hypatos-seed--e3a5504a,Hypatos,https://www.crunchbase.com/organization/hypatos,Seed,"Berlin, Berlin, Germany, Europe",3200000,EUR,3622721,2018-12-01,Seed,,,,Yes,Hypatos is a process automation startup.,"Artificial Intelligence (AI), Computer, Software",,https://hypatos.ai/,$10M to $50M,13200000,EUR,15463458,Early Stage Venture,3,,3,2,"Berliner Volksbank Ventures, DvH Ventures, Redstone.VC","569,600"
