Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Angel Round - lifelive.io,https://www.crunchbase.com/funding_round/lifelive-io-angel--32482c96,lifelive.io,https://www.crunchbase.com/organization/lifelive-io,Angel,"Berlin, Berlin, Germany, Europe",85000,EUR,103240,2021-05-15,Seed,1000000,EUR,1214590,Yes,LifeLive is a interactive streaming tool for events and festivals and conferences featuring spontaneous video interaction between users.,"Online Portals, Social Media, Video Conferencing, Video Streaming",,https://www.lifelive.io,,135000,EUR,163579,Seed,2,Fernando Küfer,1,,Fernando Küfer,"172,367"
Pre Seed Round - lifelive.io,https://www.crunchbase.com/funding_round/lifelive-io-pre-seed--68aef72c,lifelive.io,https://www.crunchbase.com/organization/lifelive-io,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,60339,2021-02-01,Seed,,,,Yes,LifeLive is a interactive streaming tool for events and festivals and conferences featuring spontaneous video interaction between users.,"Online Portals, Social Media, Video Conferencing, Video Streaming",,https://www.lifelive.io,,135000,EUR,163579,Seed,2,APX,3,,"APX, Axel Springer, Porsche","534,140"
Seed Round - Likeminded,https://www.crunchbase.com/funding_round/likeminded-seed--2f2fa869,Likeminded,https://www.crunchbase.com/organization/likeminded,Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,4214958,2021-04-19,Seed,,,,Yes,"Likeminded operates a digital platform for mental health, providing a range of courses focused on mental well-being.","Health Care, Mental Health, mHealth, Wellness",,https://www.likeminded.care,Less than $1M,10900000,EUR,12240258,Seed,3,Heartcore Capital,3,1,"Christian Weiss, Hasso Plattner Ventures, Heartcore Capital","611,854"
Seed Round - Limitd,https://www.crunchbase.com/funding_round/limitd-seed--ef52d420,Limitd,https://www.crunchbase.com/organization/limitd,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-06-17,Seed,,,,Yes,Limitd develops retail products - such as the ROB's chips brand for CrispyRob,"Consumer Goods, Manufacturing, Retail",,https://www.limitd.de,,,,,Seed,1,,2,,"eValue company, Hamburger Wünsche Group","139,577"
Series A - Lindera GmbH,https://www.crunchbase.com/funding_round/lindera-gmbh-series-a--7b3def41,Lindera GmbH,https://www.crunchbase.com/organization/lindera-gmbh,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6725538,2021-11-25,Early Stage Venture,,,,Yes,Lindera has developed the 1st quantitative mobility self-test for seniors by analyzing the gait to prevent falls.,Health Care,,http://www.lindera.de,$1M to $10M,6000000,EUR,6725538,Early Stage Venture,3,,2,2,"Rheingau Founders, Zwei.7","661,256"
Series A - Linearity,https://www.crunchbase.com/funding_round/linearityhq-series-a--c3c6e9c9,Linearity,https://www.crunchbase.com/organization/linearityhq,Series A,"Berlin, Berlin, Germany, Europe",20000000,USD,20000000,2021-09-01,Early Stage Venture,,,,Yes,Linearity - Ideate. Design. Animate.,"Apps, iOS, Software",,https://linearity.io,Less than $1M,32009927,USD,32009927,Early Stage Venture,5,EQT Ventures,5,1,"468 Capital, Bradley Horowitz, EQT Ventures, HV Capital, Possible Ventures","363,988"
Private Equity Round - Lingoda,https://www.crunchbase.com/funding_round/lingoda-private-equity--35e1555b,Lingoda,https://www.crunchbase.com/organization/lingoda,Private Equity,"Berlin, Berlin, Germany, Europe",57000000,EUR,68228501,2021-04-15,Private Equity,,,,Yes,"Lingoda offers online live language classes in English, German, Spanish, French with qualified, native-speaking teachers.","E-Learning, EdTech, Internet, Language Learning, Online Portals",,https://www.lingoda.com/en/,$10M to $50M,69700000,EUR,82921307,Private Equity,9,Summit Partners,3,,"Dr. Cornelius Boersch, Grazia Equity, Summit Partners","603,165"
Series D - LIQID Investments,https://www.crunchbase.com/funding_round/liqid-investments-series-d--81831e2b,LIQID Investments,https://www.crunchbase.com/organization/liqid-investments,Series D,"Berlin, Berlin, Germany, Europe",88000000,EUR,103942983,2021-07-15,Late Stage Venture,,,,Yes,LIQID Investments is a financial company that offers digital wealth management services.,"Financial Services, FinTech, Wealth Management",,https://www.liqid.de,$10M to $50M,164900000,EUR,190526177,Late Stage Venture,6,LGT group,1,1,LGT group,"599,872"
Pre Seed Round - Lite+Fog,https://www.crunchbase.com/funding_round/lite-fog-pre-seed--39b55b53,Lite+Fog,https://www.crunchbase.com/organization/lite-fog,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2021-06-04,Seed,,,,Yes,Lite+Fog systems combine multiple innovations and proprietary solutions to a farming concept that brings outstanding results.,"Agriculture, AgTech, Farming",,https://www.liteandfog.com/,,,,,Seed,1,Good Seed Ventures,1,,Good Seed Ventures,"159,596"
Seed Round - Lition Energie,https://www.crunchbase.com/funding_round/lition-energie-seed--25dde1f5,Lition Energie,https://www.crunchbase.com/organization/lition-energie,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2413579,2021-02-01,Seed,,,,Yes,"Energy provider, Peer-to-peer energy trading, Energy marketplace","Energy, Marketplace, Renewable Energy",,https://www.lition.de,$1M to $10M,3000000,EUR,3534485,Seed,3,"Investitionsbank Berlin, Private Investors",2,,"Investitionsbank Berlin, Private Investors","97,100"
Seed Round - Livebuy,https://www.crunchbase.com/funding_round/livebuy-seed--8943e800,Livebuy,https://www.crunchbase.com/organization/livebuy,Seed,"Berlin, Berlin, Germany, Europe",5000000,EUR,5646833,2021-12-09,Seed,,,,Yes,Livebuy offers the future of shopping.,"E-Commerce, Internet, Marketplace, Retail, Shopping",,https://www.livebuy.io/,,5000000,EUR,5646833,Seed,1,RTP Global,3,1,"Philip Ginthoer, RTP Global, Scott Chacon","161,542"
Series A - LiveEO,https://www.crunchbase.com/funding_round/liveeo-series-a--321b7ba8,LiveEO,https://www.crunchbase.com/organization/liveeo,Series A,"Berlin, Berlin, Germany, Europe",5250000,EUR,6233800,2021-04-06,Early Stage Venture,,,,Yes,LiveEO provides earth observation technologies and solutions.,"Analytics, Artificial Intelligence (AI), Asset Management, SaaS",,https://live-eo.com,$10M to $50M,64994792,USD,64994792,Early Stage Venture,8,"Helen Ventures, Matterwave Ventures",5,4,"Andreas Kupke, DvH Ventures, Helen Ventures, Matterwave Ventures, Motu Ventures","483,541"
Seed Round - Lottie,https://www.crunchbase.com/funding_round/lottie-5bbd-seed--56c18269,Lottie,https://www.crunchbase.com/organization/lottie-5bbd,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-02-01,Seed,,,,Yes,Lottie helps children take their first digital steps in an experience designed with families in mind.,"EdTech, Information Technology, Software",,https://golottie.com/,Less than $1M,,,,Seed,2,BlueYard Capital,1,1,BlueYard Capital,"526,636"
Pre Seed Round - Lovely Day Foods,https://www.crunchbase.com/funding_round/perfeggt-pre-seed--bb4cdc99,Lovely Day Foods,https://www.crunchbase.com/organization/perfeggt,Pre-Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2802307,2021-11-25,Seed,,,,Yes,"Lovely Day Foods is a food biotech company creating bio-identical proteins to use as animal-free replacers in food, beverages and more.","Biotechnology, Food and Beverage, Food Processing",,https://www.perfeggt.co/,,3600000,EUR,4013777,Seed,2,"e squared, EVIG Group",11,4,"e squared, EVIG Group, Frank Kühne, Fredrik Jung Abboud, Godo Röben, Good Seed Ventures, Ludwig Cramer-Klett, Shio Capital, Stray Dog Capital, Sustainable Food Ventures, Tet Ventures","251,759"
Seed Round - Lukso,https://www.crunchbase.com/funding_round/lukso-seed--ee4a29bc,Lukso,https://www.crunchbase.com/organization/lukso,Seed,"Berlin, Berlin, Germany, Europe",18000000,USD,18000000,2021-02-18,Seed,,,,Yes,LUKSO is an open blockchain ecosystem specifically created for the fashion and lifestyle industry.,"Blockchain, Fashion, Information Technology",,https://www.lukso.network/,,18000000,USD,18000000,Seed,2,Valeria Kholostenko,1,,Valeria Kholostenko,"474,666"
Convertible Note - Lumaly,https://www.crunchbase.com/funding_round/lumaly-convertible-note--41d1a6dd,Lumaly,https://www.crunchbase.com/organization/lumaly,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2021-07-19,,,,,No,Lumaly is a digital shopping assistant that supports users across their entire shopping journey.,"Affiliate Marketing, Browser Extensions, E-Commerce",,https://lumaly.de/,,1100000,EUR,1159807,Seed,5,DFF Ventures,7,,"Alexander Hars, DFF Ventures, Dominik Richter, FJ Labs, Matthias Wilrich, Moritz Thiele, Roman Kirsch","243,715"
Convertible Note - Lumaly,https://www.crunchbase.com/funding_round/lumaly-convertible-note--6776ccd9,Lumaly,https://www.crunchbase.com/organization/lumaly,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2021-12-10,,,,,No,Lumaly is a digital shopping assistant that supports users across their entire shopping journey.,"Affiliate Marketing, Browser Extensions, E-Commerce",,https://lumaly.de/,,1100000,EUR,1159807,Seed,5,DFF Ventures,4,,"Alexander Hars, DFF Ventures, FJ Labs, Moritz Thiele","415,276"
Pre Seed Round - Lumaly,https://www.crunchbase.com/funding_round/lumaly-pre-seed--0971111a,Lumaly,https://www.crunchbase.com/organization/lumaly,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2021-02-23,Seed,,,,Yes,Lumaly is a digital shopping assistant that supports users across their entire shopping journey.,"Affiliate Marketing, Browser Extensions, E-Commerce",,https://lumaly.de/,,1100000,EUR,1159807,Seed,5,,1,,Roman Kirsch,"550,974"
Series B - Lumenaza,https://www.crunchbase.com/funding_round/lumenaza-series-b--0966b53b,Lumenaza,https://www.crunchbase.com/organization/lumenaza,Series B,"Berlin, Berlin, Germany, Europe",6500000,EUR,7912192,2021-06-08,Early Stage Venture,,,,Yes,Lumenaza offers a utility-in-box software solution.,"Clean Energy, Energy Management, Green Consumer Goods, GreenTech, Information Technology, Local, Peer to Peer, Renewable Energy, Software",,https://www.lumenaza.de/,Less than $1M,10300000,EUR,12292668,Early Stage Venture,4,"First Imagine! Ventures, NEW KRAFTWERK Technology",4,3,"First Imagine! Ventures, Future Energy Ventures, IBB Ventures, NEW KRAFTWERK Technology","228,625"
Seed Round - Lumiform,https://www.crunchbase.com/funding_round/lumiform-seed--dc55186b,Lumiform,https://www.crunchbase.com/organization/lumiform,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-01-01,Seed,,,,Yes,Lumiform is the deskless worker OS that helps businesses digitize and automate workflows for frontline teams.,"Information Technology, Service Industry, Software",,https://lumiformapp.com/,$1M to $10M,7800000,EUR,8385536,Early Stage Venture,3,,,,,"351,661"
Seed Round - Lykon,https://www.crunchbase.com/funding_round/vimeda-seed--45eb56a6,Lykon,https://www.crunchbase.com/organization/vimeda,Seed,"Berlin, Berlin, Germany, Europe",6400000,EUR,7757990,2021-06-14,Seed,,,,Yes,Lykon is an innovative health care company that provides digital health coaching based on Biomarker analysis. ,"Health Care, Internet",,https://www.lykon.de,$10M to $50M,18900000,EUR,20474582,M&A,5,Ippen Media,1,,Ippen Media,"445,786"
Pre Seed Round - Machine26,https://www.crunchbase.com/funding_round/machine26-pre-seed--b838fcbb,Machine26,https://www.crunchbase.com/organization/machine26,Pre-Seed,"Berlin, Berlin, Germany, Europe",125000,USD,125000,2021-03-22,Seed,,,,Yes,Marketplace for construction machines,Marketplace,,https://www.machine26.com/,Less than $1M,125000,USD,125000,Seed,1,,1,,Y Combinator,"60,551"
Seed Round - made of air,https://www.crunchbase.com/funding_round/made-of-air-gmbh-seed--2f9e9055,made of air,https://www.crunchbase.com/organization/made-of-air-gmbh,Seed,"Berlin, Berlin, Germany, Europe",5000000,EUR,5809252,2021-10-04,Seed,,,,Yes,In business to reverse climate change,"Advanced Materials, Architecture, Automotive, Building Material, CleanTech, Construction, Green Building, Green Consumer Goods, GreenTech",,http://www.madeofair.com,$1M to $10M,5000000,EUR,5809252,Seed,3,TD Veen,5,2,"Aksel Lund Svindal, EQT, Patrick Pichette, TD Veen, Tuesday Capital","330,019"
Seed Round - Magaloop,https://www.crunchbase.com/funding_round/magaloop-seed--348ae955,Magaloop,https://www.crunchbase.com/organization/magaloop,Seed,"Berlin, Berlin, Germany, Europe",5900000,EUR,7036509,2021-03-07,Seed,,,,Yes,"Magaloop is a digital B2B marketplace that connects wholesalers, retailers, manufacturers, and shopkeepers.",Marketplace,,https://web.magaloop.com,,14900000,EUR,16377512,Seed,4,redalpine,6,1,"Bitburger Ventures, FJ Labs, FoodLabs, Market One Capital, Piton Capital, redalpine","86,707"
Pre Seed Round - Mainteny,https://www.crunchbase.com/funding_round/mainteny-pre-seed--a3dae6c0,Mainteny,https://www.crunchbase.com/organization/mainteny,Pre-Seed,"Berlin, Berlin, Germany, Europe",140000,USD,140000,2021-02-10,Seed,,,,Yes,Mainteny helps facility management companies increase profit and service quality by providing digital tools for their everyday work.,"Facility Management, Software",,https://mainteny.com,$1M to $10M,3034021,USD,3034021,Seed,2,,1,,Antler,"34,793"
Seed Round - Maniko Nails,https://www.crunchbase.com/funding_round/maniko-nails-seed--89f5fb14,Maniko Nails,https://www.crunchbase.com/organization/maniko-nails,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-01-15,Seed,,,,Yes,Maniko sells nail polish strips.,E-Commerce,,https://www.maniko-nails.com/,Less than $1M,,,,Seed,2,Venista Ventures,2,1,"Jan Hendrik Ansink, Venista Ventures","168,533"
Angel Round - match.care,https://www.crunchbase.com/funding_round/match-care-angel--6ec7d2b3,match.care,https://www.crunchbase.com/organization/match-care,Angel,"Berlin, Berlin, Germany, Europe",,,,2021-12-10,Seed,,,,Yes,match.care is a digital solution for the shortage of nurses.,"Health Care, Information Technology, Nursing and Residential Care, Recruiting, Software, Staffing Agency",,https://www.match.care/,Less than $1M,,,,Seed,1,,,,,"131,557"
Pre Seed Round - MATCHBASE,https://www.crunchbase.com/funding_round/matchbase-pre-seed--a1cd7ae9,MATCHBASE,https://www.crunchbase.com/organization/matchbase,Pre-Seed,"Berlin, Berlin, Germany, Europe",450000,EUR,543055,2021-02-01,Seed,,,,Yes,Your on-demand teamsports club,"Mobile Apps, Soccer, Sports",,http://www.matchbase.com,Less than $1M,872000,EUR,1012483,Seed,3,,,,,"174,874"
Pre Seed Round - Mateo,https://www.crunchbase.com/funding_round/mateo-2e17-pre-seed--6bcb5e08,Mateo,https://www.crunchbase.com/organization/mateo-2e17,Pre-Seed,"Berlin, Berlin, Germany, Europe",240000,EUR,283510,2021-03-24,Seed,,,,Yes,Mateo is the omni-channel customer experience powerhouse that enables local brands and businesses to drive more growth,"CRM, Customer Service",,https://hellomateo.de,Less than $1M,240000,EUR,283510,Seed,2,Styx Urban Investments,1,,Styx Urban Investments,"238,923"
Series A - Matter Labs,https://www.crunchbase.com/funding_round/matter-labs-series-a--3babfb3e,Matter Labs,https://www.crunchbase.com/organization/matter-labs,Series A,"Berlin, Berlin, Germany, Europe",6000000,USD,6000000,2021-02-01,Early Stage Venture,,,,Yes,Matter Labs is scaling Ethereum with zero-knowledge proofs to accelerate public blockchain adoption.,"Blockchain, Ethereum, Internet, Software",,https://matter-labs.io,,308000000,USD,308000000,,5,Union Square Ventures,5,1,"1kx, Andreessen Horowitz, Dragonfly, Placeholder, Union Square Ventures","422,460"
Series B - Matter Labs,https://www.crunchbase.com/funding_round/matter-labs-series-b--2383d75d,Matter Labs,https://www.crunchbase.com/organization/matter-labs,Series B,"Berlin, Berlin, Germany, Europe",50000000,USD,50000000,2021-11-08,Early Stage Venture,,,,Yes,Matter Labs is scaling Ethereum with zero-knowledge proofs to accelerate public blockchain adoption.,"Blockchain, Ethereum, Internet, Software",,https://matter-labs.io,,308000000,USD,308000000,,5,Andreessen Horowitz,15,2,"1kx, Aave, Andreessen Horowitz, Blockchain.com Ventures, Bybit, ConsenSys, Dragonfly, Eric Conner, Fourth Revolution Capital, Gnosis, Lido Peninsula Venture Partners, OKX Ventures, Placeholder, Rarible, Wintermute Ventures","600,673"
Angel Round - Mavuno,https://www.crunchbase.com/funding_round/mavunotech-angel--0af52481,Mavuno,https://www.crunchbase.com/organization/mavunotech,Angel,"Berlin, Berlin, Germany, Europe",100000,EUR,118067,2021-07-16,Seed,1500000,EUR,1770998,Yes,Mavuno is an agri-fintech startup that offers satellite imagery and machine learning services.,"Agriculture, AgTech, Artificial Intelligence (AI), FinTech, Machine Learning",,https://mavuno.tech,,815657,USD,815657,Seed,4,,,,,"359,246"
Seed Round - MAYD Group,https://www.crunchbase.com/funding_round/mayd-group-seed--d5a460a2,MAYD Group,https://www.crunchbase.com/organization/mayd-group,Seed,"Berlin, Berlin, Germany, Europe",13000000,EUR,15067520,2021-10-14,Seed,,,,Yes,MAYD Group operates as a startup that delivers medicines in minutes.,"Delivery, Health Care, Pharmaceutical",,https://www.getmayd.com/,,43000000,EUR,48504433,Early Stage Venture,2,,5,,"468 Capital, Earlybird Venture Capital, Flixfounders, Matthias Wilrich, Target Global","519,724"
Pre Seed Round - mbly,https://www.crunchbase.com/funding_round/mbly-pre-seed--15a6c8a6,mbly,https://www.crunchbase.com/organization/mbly,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2021-01-06,Seed,,,,Yes,We make renting out furnished apartments carefree and profitable and turn furniture into liquidity.,Real Estate,,https://mbly.de/?utm_source=crunchbase&utm_medium=web&utm_campaign=direct,,,,,Seed,1,,,,,"167,771"
