Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Venture Round - Maltego Technologies,https://www.crunchbase.com/funding_round/maltego-technologies-series-unknown--73dacb43,Maltego Technologies,https://www.crunchbase.com/organization/maltego-technologies,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",100000000,USD,100000000,2023-04-18,,,,,Yes,Maltego is an OSINT and graphical link analysis tool for gathering and connecting information for investigative tasks.,Information Technology,,https://www.maltego.com,$1M to $10M,100000000,USD,100000000,,1,Charlesbank Technology Opportunities Fund,1,,Charlesbank Technology Opportunities Fund,"12,437"
Seed Round - Manyfolds,https://www.crunchbase.com/funding_round/manyfolds-seed--6ac63eeb,Manyfolds,https://www.crunchbase.com/organization/manyfolds,Seed,"Munich, Bayern, Germany, Europe",,,,2021-09-24,Seed,,,,Yes,Manyfolds is an eco-friendly system that creates instantly size-optimized packaging via a web app.,Packaging Services,,https://manyfolds.de/,,,,,Seed,2,,1,,Next Humanity Ventures,"408,859"
Series A - Marvel Fusion,https://www.crunchbase.com/funding_round/marvel-fusion-series-a--fb75302e,Marvel Fusion,https://www.crunchbase.com/organization/marvel-fusion,Series A,"Munich, Bayern, Germany, Europe",35000000,EUR,40024426,2022-02-03,Early Stage Venture,,,,Yes,Marvel Fusion is a developer of fusion energy technology used to offer environment-friendly and safe energy.,"Electronics, Energy, Laser",,https://marvelfusion.com,,115300000,EUR,129012544,Early Stage Venture,4,Earlybird Venture Capital,10,1,"Albert Wenger, Berggruen Holdings, Earlybird Venture Capital, Hartmut Neven, Heinz Dürr Invest, Leblon Capital, Possible Ventures, Primepulse, Taavet+Sten, Thistledown Foundation","215,207"
Series A - mbiomics,https://www.crunchbase.com/funding_round/mbiomics-series-a--b26b0541,mbiomics,https://www.crunchbase.com/organization/mbiomics,Series A,"Munich, Bayern, Germany, Europe",13000000,EUR,14085011,2023-03-23,Early Stage Venture,,,,Yes,mbiomics is a biotechnology company.,Biotechnology,,https://www.mbiomics.com/,,13000000,EUR,14085011,Early Stage Venture,1,MIG Capital,3,3,"Bayern Kapital, HTGF | High-Tech Gruenderfonds, MIG Capital","32,663"
Series A - Mecuris,https://www.crunchbase.com/funding_round/mecuris-gmbh-series-a--89abf9cd,Mecuris,https://www.crunchbase.com/organization/mecuris-gmbh,Series A,"Munich, Bayern, Germany, Europe",3600000,EUR,4103962,2019-01-16,Early Stage Venture,,,,Yes,Mecuris develops tailor-made prostheses and orthoses from the 3D printer.,"3D Printing, Health Care, Manufacturing, Medical Device",,http://www.mecuris.com,$1M to $10M,7200000,EUR,8109922,Early Stage Venture,4,"Bayern Kapital, HTGF | High-Tech Gruenderfonds",4,,"Bayern Kapital, HTGF | High-Tech Gruenderfonds, Mulcan International Investments., Vesalius Biocapital Partners","174,960"
Series B - Mecuris,https://www.crunchbase.com/funding_round/mecuris-gmbh-series-b--83fae9ca,Mecuris,https://www.crunchbase.com/organization/mecuris-gmbh,Series B,"Munich, Bayern, Germany, Europe",3600000,EUR,4005960,2020-01-14,Early Stage Venture,,,,Yes,Mecuris develops tailor-made prostheses and orthoses from the 3D printer.,"3D Printing, Health Care, Manufacturing, Medical Device",,http://www.mecuris.com,$1M to $10M,7200000,EUR,8109922,Early Stage Venture,4,,5,,"Bayern Kapital, HTGF | High-Tech Gruenderfonds, Mulcan International Investments., Sana Kliniken, Vesalius Biocapital Partners","535,499"
Grant - Medikura,https://www.crunchbase.com/funding_round/medikura-digital-health-gmbh-grant--708e9c4a,Medikura,https://www.crunchbase.com/organization/medikura-digital-health-gmbh,Grant,"Munich, Bayern, Germany, Europe",71429,EUR,83304,2018-08-01,,,,,No,MEDIKURA develops communication software for pharma companies,"Medical, Pharmaceutical, Software",,http://www.medikura.com,Less than $1M,1121429,EUR,1277569,Seed,2,,1,,EASME,"130,442"
Seed Round - Medikura,https://www.crunchbase.com/funding_round/medikura-digital-health-gmbh-seed--e39512a1,Medikura,https://www.crunchbase.com/organization/medikura-digital-health-gmbh,Seed,"Munich, Bayern, Germany, Europe",1050000,EUR,1194265,2022-01-01,Seed,,,,Yes,MEDIKURA develops communication software for pharma companies,"Medical, Pharmaceutical, Software",,http://www.medikura.com,Less than $1M,1121429,EUR,1277569,Seed,2,,1,,Aescuvest,"678,956"
Series A - medineering,https://www.crunchbase.com/funding_round/medineering-series-a--f70cdfeb,medineering,https://www.crunchbase.com/organization/medineering,Series A,"Munich, Bayern, Germany, Europe",,,,2017-01-10,Early Stage Venture,,,,Yes,"Medineering is a medical technology company that develops, patents, and markets robotic systems which assist head surgery.","Information Technology, Machinery Manufacturing, Manufacturing, Mechanical Engineering, Medical, Medical Device, Robotics",,https://www.brainlab.com,,,,,M&A,2,BrainLAB,1,,BrainLAB,"627,429"
Seed Round - Mentessa,https://www.crunchbase.com/funding_round/mentessa-seed--429df483,Mentessa,https://www.crunchbase.com/organization/mentessa,Seed,"Munich, Bayern, Germany, Europe",1000000,EUR,1121436,2022-02-28,Seed,,,,Yes,"Mentessa empowers organizations to foster meaningful connections, enabling learning, growth, and equal opportunities in the workplace.","Artificial Intelligence (AI), Collaboration, Education, Professional Networking, Skill Assessment",,https://www.mentessa.com/,$1M to $10M,1000000,EUR,1121436,Seed,2,Eleven Ventures,1,1,Eleven Ventures,"456,626"
Venture Round - Mercateo,https://www.crunchbase.com/funding_round/mercateo-series-unknown--b9ff4a86,Mercateo,https://www.crunchbase.com/organization/mercateo,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2017-06-28,,,,,Yes,Mercateo is an online e-procurement platform enabling business customers to search catalogs of suppliers for products.,"B2B, B2C, E-Commerce, Software",,http://www.mercateo.com,$100M to $500M,5600000,EUR,7041626,,4,BIP Investment Partners,1,,BIP Investment Partners,"256,542"
Series A - MessengerPeople,https://www.crunchbase.com/funding_round/messengerpeople-series-a--30b671ea,MessengerPeople,https://www.crunchbase.com/organization/messengerpeople,Series A,"Munich, Bayern, Germany, Europe",5000000,EUR,5962503,2017-08-25,Early Stage Venture,,,,Yes,The Messenger Communication Experts - our innovative platform allow businesses to offer professional customer service through messaging.,"Apps, B2B, Developer APIs, Information Services, Information Technology, Messaging, Mobile, SaaS, Small and Medium Businesses, Software",,http://www.messengerpeople.com,$1M to $10M,5000000,EUR,5962503,M&A,2,"HTGF | High-Tech Gruenderfonds, Müller Medien",3,1,"HTGF | High-Tech Gruenderfonds, Müller Medien, Wessel Management","460,492"
Seed Round - MetisMotion,https://www.crunchbase.com/funding_round/metismotion-seed--78cb7373,MetisMotion,https://www.crunchbase.com/organization/metismotion,Seed,"Munich, Bayern, Germany, Europe",3000000,EUR,3402749,2022-01-19,Seed,,,,Yes,MetisMotion is innovative technology enables ultra-light and dynamic actuators.,"Industrial Automation, Information Technology, Manufacturing, Robotics",,https://www.metismotion.com/,,5500000,EUR,6359399,Seed,3,,3,,"Born2Grow, HTGF | High-Tech Gruenderfonds, Siemens Technology Accelerator","153,302"
Seed Round - MetisMotion,https://www.crunchbase.com/funding_round/metismotion-seed--5b6b8aa7,MetisMotion,https://www.crunchbase.com/organization/metismotion,Seed,"Munich, Bayern, Germany, Europe",1000000,EUR,1135017,2018-12-17,Seed,,,,Yes,MetisMotion is innovative technology enables ultra-light and dynamic actuators.,"Industrial Automation, Information Technology, Manufacturing, Robotics",,https://www.metismotion.com/,,5500000,EUR,6359399,Seed,3,HTGF | High-Tech Gruenderfonds,4,,"Born2Grow, HTGF | High-Tech Gruenderfonds, Siemens Technology Accelerator, Zukunftsfonds Heilbronn","226,543"
Seed Round - MetisMotion,https://www.crunchbase.com/funding_round/metismotion-seed--488569df,MetisMotion,https://www.crunchbase.com/organization/metismotion,Seed,"Munich, Bayern, Germany, Europe",1500000,EUR,1821633,2021-05-11,Seed,,,,Yes,MetisMotion is innovative technology enables ultra-light and dynamic actuators.,"Industrial Automation, Information Technology, Manufacturing, Robotics",,https://www.metismotion.com/,,5500000,EUR,6359399,Seed,3,,3,,"Born2Grow, HTGF | High-Tech Gruenderfonds, Siemens Technology Accelerator","665,866"
Pre Seed Round - mietwise,https://www.crunchbase.com/funding_round/rentseed-pre-seed--5c432c2e,mietwise,https://www.crunchbase.com/organization/rentseed,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2018-06-01,Seed,,,,Yes,"mietwise offers a simple payments management platform for landlords, property managers and tenants.","Financial Services, FinTech, Internet, Property Management, Real Estate, Residential",,https://mietwise.com,Less than $1M,,,,Seed,2,,1,,blackprint,"502,496"
Pre Seed Round - mietwise,https://www.crunchbase.com/funding_round/rentseed-pre-seed--d511a7b2,mietwise,https://www.crunchbase.com/organization/rentseed,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2019-06-01,Seed,,,,Yes,"mietwise offers a simple payments management platform for landlords, property managers and tenants.","Financial Services, FinTech, Internet, Property Management, Real Estate, Residential",,https://mietwise.com,Less than $1M,,,,Seed,2,,1,,APX,"631,132"
Pre Seed Round - Mily Technologies,https://www.crunchbase.com/funding_round/mily-technologies-pre-seed--b768c65e,Mily Technologies,https://www.crunchbase.com/organization/mily-technologies,Pre-Seed,"Munich, Bayern, Germany, Europe",1000000,EUR,1060952,2023-02-27,Seed,,,,Yes,Delivery analytics made for parcel and postal operators,"B2B, Big Data, Delivery, Logistics, SaaS, Software",,https://milytech.com,$1M to $10M,1000000,EUR,1060952,Seed,2,South Central Ventures,2,,"Katapult Akcelerator, South Central Ventures","32,125"
Grant - Mily Technologies,https://www.crunchbase.com/funding_round/mily-technologies-grant--29b0242d,Mily Technologies,https://www.crunchbase.com/organization/mily-technologies,Grant,"Munich, Bayern, Germany, Europe",,,,2023-02-27,,,,,No,Delivery analytics made for parcel and postal operators,"B2B, Big Data, Delivery, Logistics, SaaS, Software",,https://milytech.com,$1M to $10M,1000000,EUR,1060952,Seed,2,Katapult Akcelerator,1,,Katapult Akcelerator,"452,763"
Grant - Mindpalace,https://www.crunchbase.com/funding_round/mindpalace-grant--fb8d78a9,Mindpalace,https://www.crunchbase.com/organization/mindpalace,Grant,"Munich, Bayern, Germany, Europe",20000,EUR,23836,2021-03-18,,,,,No,Mindpalace is a personal knowledge platform.,"Education, Internet, Knowledge Management",,https://mind-palace.io,,40000,EUR,46985,,2,,,,,"96,767"
Grant - Mindpalace,https://www.crunchbase.com/funding_round/mindpalace-grant--71a49a0b,Mindpalace,https://www.crunchbase.com/organization/mindpalace,Grant,"Munich, Bayern, Germany, Europe",20000,EUR,23149,2021-09-30,,,,,No,Mindpalace is a personal knowledge platform.,"Education, Internet, Knowledge Management",,https://mind-palace.io,,40000,EUR,46985,,2,,,,,"518,708"
Convertible Note - MinQi,https://www.crunchbase.com/funding_round/minqi-convertible-note--946e647b,MinQi,https://www.crunchbase.com/organization/minqi,Convertible Note,"Munich, Bayern, Germany, Europe",590000,EUR,665844,2021-12-13,,,,,No,"We offer companies a solution to help them keep their employees healthy and performant in times of stress, tight schedules and remote work.","Health Care, Wellness",,https://www.minqi.io/,Less than $1M,640000,EUR,724419,Seed,2,"APX, BayBG Venture Capital",2,,"APX, BayBG Venture Capital","121,761"
Pre Seed Round - MinQi,https://www.crunchbase.com/funding_round/minqi-pre-seed--ffd9a1bb,MinQi,https://www.crunchbase.com/organization/minqi,Pre-Seed,"Munich, Bayern, Germany, Europe",50000,EUR,58575,2020-10-17,Seed,,,,Yes,"We offer companies a solution to help them keep their employees healthy and performant in times of stress, tight schedules and remote work.","Health Care, Wellness",,https://www.minqi.io/,Less than $1M,640000,EUR,724419,Seed,2,APX,1,,APX,"341,726"
Seed Round - MOBIKO,https://www.crunchbase.com/funding_round/mobiko-seed--f39817ee,MOBIKO,https://www.crunchbase.com/organization/mobiko,Seed,"Munich, Bayern, Germany, Europe",,,,2022-02-09,Seed,,,,Yes,MOBIKO is a mobility management software company.,"Software, Travel",,https://mobiko.net,Less than $1M,,,,,2,,2,,"Bâloise Holding, Family Office","351,437"
Seed Round - Moonblock,https://www.crunchbase.com/funding_round/moonblock-8c6b-seed--cd7eebb1,Moonblock,https://www.crunchbase.com/organization/moonblock-8c6b,Seed,"Munich, Bayern, Germany, Europe",,,,2023-01-17,Seed,,,,Yes,Moonblock is a tool to navigate Web3 with the right insights with a Web3 brand intelligence platform.,"Software, Web3",,https://moonblock.io/,,,,,Seed,2,,2,,"Leon Szeli, Peter Mertens","31,428"
Pre Seed Round - Moonblock,https://www.crunchbase.com/funding_round/moonblock-8c6b-pre-seed--7badfaaf,Moonblock,https://www.crunchbase.com/organization/moonblock-8c6b,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2022-12-31,Seed,,,,Yes,Moonblock is a tool to navigate Web3 with the right insights with a Web3 brand intelligence platform.,"Software, Web3",,https://moonblock.io/,,,,,Seed,2,,1,,w3.fund,"481,881"
Seed Round - MotionsCloud,https://www.crunchbase.com/funding_round/motionscloud-seed--9d91ce3c,MotionsCloud,https://www.crunchbase.com/organization/motionscloud,Seed,"Munich, Bayern, Germany, Europe",,,,2019-09-01,Seed,,,,Yes,MotionsCloud helps property/vehicle insurance companies & fleet/mobility operators to streamline & automate inspections/claims processes,"Artificial Intelligence (AI), Auto Insurance, Automotive, Computer Vision, Enterprise Software, Fleet Management, Insurance, InsurTech, Property Management, Software",,https://motionscloud.com,$1M to $10M,2040000,USD,2040000,Seed,6,,1,,SOSV,"38,034"
Seed Round - MotionsCloud,https://www.crunchbase.com/funding_round/motionscloud-seed--87397817,MotionsCloud,https://www.crunchbase.com/organization/motionscloud,Seed,"Munich, Bayern, Germany, Europe",2000000,USD,2000000,2022-04-28,Seed,,,,Yes,MotionsCloud helps property/vehicle insurance companies & fleet/mobility operators to streamline & automate inspections/claims processes,"Artificial Intelligence (AI), Auto Insurance, Automotive, Computer Vision, Enterprise Software, Fleet Management, Insurance, InsurTech, Property Management, Software",,https://motionscloud.com,$1M to $10M,2040000,USD,2040000,Seed,6,"Net Insurance, SOSV",8,2,"AI Startup Incubator, Artesian VC, EXCON Services GmbH, Global Insurance Accelerator, Look AI Ventures, Net Insurance, Particle Accelerator Limited (ParticleX), SOSV","229,167"
Seed Round - MotionsCloud,https://www.crunchbase.com/funding_round/motionscloud-seed--50c7f7a8,MotionsCloud,https://www.crunchbase.com/organization/motionscloud,Seed,"Munich, Bayern, Germany, Europe",40000,USD,40000,2017-01-17,Seed,,,,Yes,MotionsCloud helps property/vehicle insurance companies & fleet/mobility operators to streamline & automate inspections/claims processes,"Artificial Intelligence (AI), Auto Insurance, Automotive, Computer Vision, Enterprise Software, Fleet Management, Insurance, InsurTech, Property Management, Software",,https://motionscloud.com,$1M to $10M,2040000,USD,2040000,Seed,6,,1,,Global Insurance Accelerator,"540,792"
Seed Round - MotionsCloud,https://www.crunchbase.com/funding_round/motionscloud-seed--90289860,MotionsCloud,https://www.crunchbase.com/organization/motionscloud,Seed,"Munich, Bayern, Germany, Europe",,,,2021-12-21,Seed,,,,Yes,MotionsCloud helps property/vehicle insurance companies & fleet/mobility operators to streamline & automate inspections/claims processes,"Artificial Intelligence (AI), Auto Insurance, Automotive, Computer Vision, Enterprise Software, Fleet Management, Insurance, InsurTech, Property Management, Software",,https://motionscloud.com,$1M to $10M,2040000,USD,2040000,Seed,6,,,,,"330,116"
Series A - Motius,https://www.crunchbase.com/funding_round/motius-series-a--8d9d75c6,Motius,https://www.crunchbase.com/organization/motius,Series A,"Munich, Bayern, Germany, Europe",4000000,EUR,4450180,2020-06-01,Early Stage Venture,,,,Yes,Motius develops products/prototypes by combining a Talent Pool of world-class developers with a smart project platform for automation. ,"Augmented Reality, Electronics, Embedded Systems, Information Technology, Mechanical Engineering, Mobile Apps, Robotics, Software Engineering, Virtual Reality",,https://www.motius.de/en/,$1B to $10B,4000000,EUR,4450180,Early Stage Venture,1,,,,,"148,587"
Series A - Mr Beam Lasers,https://www.crunchbase.com/funding_round/mr-beam-lasers-series-a--a6ea81b6,Mr Beam Lasers,https://www.crunchbase.com/organization/mr-beam-lasers,Series A,"Munich, Bayern, Germany, Europe",,,,2021-01-20,Early Stage Venture,,,,Yes,"Making Laser Cutters available to everyone - easy to use, safe and silent.","Hardware, Information Technology, Machinery Manufacturing",,https://www.mr-beam.org,,,,,Early Stage Venture,2,,3,,"BayBG Venture Capital, BayStartUP, Falk Strascheg Holding","152,442"
Series A - Mr Beam Lasers,https://www.crunchbase.com/funding_round/mr-beam-lasers-series-a--38544f90,Mr Beam Lasers,https://www.crunchbase.com/organization/mr-beam-lasers,Series A,"Munich, Bayern, Germany, Europe",,,,2018-07-20,Early Stage Venture,,,,Yes,"Making Laser Cutters available to everyone - easy to use, safe and silent.","Hardware, Information Technology, Machinery Manufacturing",,https://www.mr-beam.org,,,,,Early Stage Venture,2,,2,,"EXTOREL, Falk Strascheg Holding","493,884"
Convertible Note - Munevo,https://www.crunchbase.com/funding_round/munevo-convertible-note--a0ca17ff,Munevo,https://www.crunchbase.com/organization/munevo,Convertible Note,"Munich, Bayern, Germany, Europe",,,,2019-11-01,,,,,No,Smart Glasses for people with disabilities,"Assistive Technology, Google Glass, Health Care, Medical Device, Social Impact, Wearables",,https://munevo.com,$1M to $10M,4525000,EUR,4727985,,7,,,,,"266,188"
Seed Round - Munevo,https://www.crunchbase.com/funding_round/munevo-seed--7cec7978,Munevo,https://www.crunchbase.com/organization/munevo,Seed,"Munich, Bayern, Germany, Europe",1000000,EUR,1164180,2020-11-01,Seed,,,,Yes,Smart Glasses for people with disabilities,"Assistive Technology, Google Glass, Health Care, Medical Device, Social Impact, Wearables",,https://munevo.com,$1M to $10M,4525000,EUR,4727985,,7,,2,,"Aescuvest, BayBG Venture Capital","274,589"
Venture Round - Munevo,https://www.crunchbase.com/funding_round/munevo-series-unknown--378bc6e2,Munevo,https://www.crunchbase.com/organization/munevo,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",3000000,EUR,2958180,2022-10-21,,,,,Yes,Smart Glasses for people with disabilities,"Assistive Technology, Google Glass, Health Care, Medical Device, Social Impact, Wearables",,https://munevo.com,$1M to $10M,4525000,EUR,4727985,,7,,4,2,"BayBG Venture Capital, Bayern Kapital, be-exponential, Roca X","317,397"
Pre Seed Round - Munevo,https://www.crunchbase.com/funding_round/munevo-pre-seed--c3ec12b7,Munevo,https://www.crunchbase.com/organization/munevo,Pre-Seed,"Munich, Bayern, Germany, Europe",425000,EUR,493497,2018-09-01,Seed,,,,Yes,Smart Glasses for people with disabilities,"Assistive Technology, Google Glass, Health Care, Medical Device, Social Impact, Wearables",,https://munevo.com,$1M to $10M,4525000,EUR,4727985,,7,,,,,"613,480"
Grant - Munevo,https://www.crunchbase.com/funding_round/munevo-grant--53b991a5,Munevo,https://www.crunchbase.com/organization/munevo,Grant,"Munich, Bayern, Germany, Europe",100000,EUR,112128,2017-06-01,,,,,No,Smart Glasses for people with disabilities,"Assistive Technology, Google Glass, Health Care, Medical Device, Social Impact, Wearables",,https://munevo.com,$1M to $10M,4525000,EUR,4727985,,7,,,,,"364,266"
Seed Round - mylivn,https://www.crunchbase.com/funding_round/mylivn-seed--fc8d2b5b,mylivn,https://www.crunchbase.com/organization/mylivn,Seed,"Munich, Bayern, Germany, Europe",1500000,EUR,1653897,2019-10-14,Seed,,,,Yes,A social network made to empower creators.,"Apps, Blogging Platforms, Social Media, Social Network",,http://mylivn.com,$1M to $10M,9500000,EUR,10994897,Seed,5,,,,,"134,465"
Seed Round - mylivn,https://www.crunchbase.com/funding_round/mylivn-seed--89d5bb31,mylivn,https://www.crunchbase.com/organization/mylivn,Seed,"Munich, Bayern, Germany, Europe",2000000,EUR,2335085,2020-09-24,Seed,,,,Yes,A social network made to empower creators.,"Apps, Blogging Platforms, Social Media, Social Network",,http://mylivn.com,$1M to $10M,9500000,EUR,10994897,Seed,5,,,,,"240,097"
Seed Round - mylivn,https://www.crunchbase.com/funding_round/mylivn-seed--725a30a8,mylivn,https://www.crunchbase.com/organization/mylivn,Seed,"Munich, Bayern, Germany, Europe",2000000,EUR,2428101,2021-05-10,Seed,,,,Yes,A social network made to empower creators.,"Apps, Blogging Platforms, Social Media, Social Network",,http://mylivn.com,$1M to $10M,9500000,EUR,10994897,Seed,5,,,,,"300,345"
Seed Round - mylivn,https://www.crunchbase.com/funding_round/mylivn-seed--02896724,mylivn,https://www.crunchbase.com/organization/mylivn,Seed,"Munich, Bayern, Germany, Europe",2500000,EUR,2941924,2017-12-10,Seed,,,,Yes,A social network made to empower creators.,"Apps, Blogging Platforms, Social Media, Social Network",,http://mylivn.com,$1M to $10M,9500000,EUR,10994897,Seed,5,,,,,"372,357"
Venture Round - Myra Security,https://www.crunchbase.com/funding_round/myra-cloud-series-unknown--a6dd074e,Myra Security,https://www.crunchbase.com/organization/myra-cloud,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2020-11-03,,,,,Yes,"Myra offers a secure, certified Security-as-a-Service platform for protecting digital business processes.","Consulting, Information Technology, Internet, Network Security, Security, Software",,https://myrasecurity.com/en/,$100M to $500M,,,,,3,Round2 Capital Partners,1,,Round2 Capital Partners,"389,162"
Seed Round - Navigance,https://www.crunchbase.com/funding_round/navigance-seed--6cc124b5,Navigance,https://www.crunchbase.com/organization/navigance,Seed,"Munich, Bayern, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,SaaS for the chemical industry,"Analytics, Manufacturing, SaaS, Software",,https://www.navigance.com,$1M to $10M,,,,Seed,1,,1,,Clariant,"245,946"
Series C - NavVis,https://www.crunchbase.com/funding_round/navvis-series-c--31ff21cd,NavVis,https://www.crunchbase.com/organization/navvis,Series C,"Munich, Bayern, Germany, Europe",35500000,USD,35500000,2018-12-10,Late Stage Venture,,,,Yes,NavVis enables service providers and enterprises to capture and share the built environment as photorealistic digital twins.,"Indoor Positioning, Information Technology, Location Based Services, Navigation, Software",,https://www.navvis.com,$50M to $100M,96431088,USD,96431088,,7,Yttrium,5,3,"BayBG Venture Capital, Kozo Keikaku Engineering, MIG Capital, Target Partners, Yttrium","226,346"
Venture Round - NavVis,https://www.crunchbase.com/funding_round/navvis-series-unknown--a51f0980,NavVis,https://www.crunchbase.com/organization/navvis,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",25000000,EUR,28182510,2021-12-07,,,,,Yes,NavVis enables service providers and enterprises to capture and share the built environment as photorealistic digital twins.,"Indoor Positioning, Information Technology, Location Based Services, Navigation, Software",,https://www.navvis.com,$50M to $100M,96431088,USD,96431088,,7,Cipio Partners,6,4,"BayBG Venture Capital, Cipio Partners, Kozo Keikaku Engineering, MIG Capital, Target Partners, Yttrium","539,385"
Seed Round - ndgit,https://www.crunchbase.com/funding_round/ndgit-seed--3e8e6b44,ndgit,https://www.crunchbase.com/organization/ndgit,Seed,"Munich, Bayern, Germany, Europe",1000000,USD,1000000,2017-03-31,Seed,,,,Yes,ndgit ties banks and insurance firms with digital and creative fintech providers.,"Banking, Information Technology, Insurance, Software",,https://ndgit.com/,$1M to $10M,5699397,USD,5699397,M&A,4,DvH Ventures,2,2,"Crossventures, DvH Ventures","272,937"
Pre Seed Round - ndgit,https://www.crunchbase.com/funding_round/ndgit-pre-seed--e0fca9b8,ndgit,https://www.crunchbase.com/organization/ndgit,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2017-02-27,Seed,,,,Yes,ndgit ties banks and insurance firms with digital and creative fintech providers.,"Banking, Information Technology, Insurance, Software",,https://ndgit.com/,$1M to $10M,5699397,USD,5699397,M&A,4,,1,1,Impact51,"510,153"
Series A - ndgit,https://www.crunchbase.com/funding_round/ndgit-series-a--33cdd344,ndgit,https://www.crunchbase.com/organization/ndgit,Series A,"Munich, Bayern, Germany, Europe",4000000,EUR,4699397,2018-06-12,Early Stage Venture,,,,Yes,ndgit ties banks and insurance firms with digital and creative fintech providers.,"Banking, Information Technology, Insurance, Software",,https://ndgit.com/,$1M to $10M,5699397,USD,5699397,M&A,4,"Capnamic Ventures, PROfounders Capital",3,1,"Capnamic Ventures, HV Capital, PROfounders Capital","653,329"
Convertible Note - nello,https://www.crunchbase.com/funding_round/locumi-labs-convertible-note--1acc334b,nello,https://www.crunchbase.com/organization/locumi-labs,Convertible Note,"Munich, Bayern, Germany, Europe",800000,EUR,936593,2018-07-30,,,,,No,nello is a tech company with the mission to simplify urban life.,"Consumer Electronics, Delivery, Internet of Things, Last Mile Transportation",,http://nello.io,Less than $1M,3571429,EUR,4044640,Seed,6,SOSV,2,1,"SOSV, URBAN-X","483,878"
Grant - nello,https://www.crunchbase.com/funding_round/locumi-labs-grant--07ddb9e8,nello,https://www.crunchbase.com/organization/locumi-labs,Grant,"Munich, Bayern, Germany, Europe",71429,EUR,83304,2018-08-01,,,,,No,nello is a tech company with the mission to simplify urban life.,"Consumer Electronics, Delivery, Internet of Things, Last Mile Transportation",,http://nello.io,Less than $1M,3571429,EUR,4044640,Seed,6,,1,,EASME,"323,311"
Seed Round - nello,https://www.crunchbase.com/funding_round/locumi-labs-seed--c9736b5a,nello,https://www.crunchbase.com/organization/locumi-labs,Seed,"Munich, Bayern, Germany, Europe",1500000,EUR,1607205,2017-04-19,Seed,,,,Yes,nello is a tech company with the mission to simplify urban life.,"Consumer Electronics, Delivery, Internet of Things, Last Mile Transportation",,http://nello.io,Less than $1M,3571429,EUR,4044640,Seed,6,KPN Ventures,3,1,"HBT Holdings, KfW, KPN Ventures","581,719"
Grant - Neutron Star Systems,https://www.crunchbase.com/funding_round/neutron-star-systems-grant--9377bf60,Neutron Star Systems,https://www.crunchbase.com/organization/neutron-star-systems,Grant,"Munich, Bayern, Germany, Europe",10000,USD,10000,2021-12-02,,,,,No,Dirsuptive Electric Propulsion for Spacecraft,"Electric Vehicle, Electrical Distribution, Semiconductor, Space Travel",,https://neutronstar.systems,Less than $1M,10000,USD,10000,,1,,2,,"Air Force Research Laboratory, CNM Ingenuity","123,880"
Post-IPO Equity - NFON,https://www.crunchbase.com/funding_round/nfon-post-ipo-equity--6022b98e,NFON,https://www.crunchbase.com/organization/nfon,Post-IPO Equity,"Munich, Bayern, Germany, Europe",26347212,EUR,31074479,2021-03-26,,,,,Yes,NFON is a provider of cloud-based telephone systems.,"Cloud Data Services, Consulting, Mobile, Telecommunications",,https://www.nfon.com/,$50M to $100M,34347212,EUR,41532331,IPO,7,,,,,"517,388"
Seed Round - Nimmsta,https://www.crunchbase.com/funding_round/nimmsta-seed--fdf8b9a6,Nimmsta,https://www.crunchbase.com/organization/nimmsta,Seed,"Munich, Bayern, Germany, Europe",4600000,EUR,5005947,2023-07-04,Seed,,,,Yes,Nimmsta produces industrial smart wearables and intralogistics freehand workflows to create robust business processes.,"Retail Technology, Wearables",,https://nimmsta.com/,$1M to $10M,4600000,EUR,5005947,Seed,2,,4,,"Alpha Future Funds, Onno Schuessler, Rolf Adam, Stephan Berendsen","150,169"
Angel Round - Nimmsta,https://www.crunchbase.com/funding_round/nimmsta-angel--30f05ae9,Nimmsta,https://www.crunchbase.com/organization/nimmsta,Angel,"Munich, Bayern, Germany, Europe",,,,2022-09-21,Seed,,,,Yes,Nimmsta produces industrial smart wearables and intralogistics freehand workflows to create robust business processes.,"Retail Technology, Wearables",,https://nimmsta.com/,$1M to $10M,4600000,EUR,5005947,Seed,2,,1,2,Prequel Ventures,"569,883"
