Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Pre Seed Round - Cardino,https://www.crunchbase.com/funding_round/cardino-a98d-pre-seed--0602d2e6,Cardino,https://www.crunchbase.com/organization/cardino-a98d,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1069200,2023-09-18,Seed,,,,Yes,Cardino operates and develops a digital platform for buying and selling secondhand electric vehicles.,"Automotive, Electric Vehicle, Sustainability, Transportation",,https://www.cardino.de/,$1M to $10M,5000000,EUR,5360433,Seed,3,"FJ Labs, Silence VC",7,,"Asymmetric Capital Partners, DEPO Ventures, FJ Labs, Gaingels, Inclimo Climate Tech Fund, Silence VC, Voyagers","171,400"
Private Equity Round - Care Forward,https://www.crunchbase.com/funding_round/care-forward-private-equity--7717e623,Care Forward,https://www.crunchbase.com/organization/care-forward,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2023-04-06,Private Equity,,,,Yes,Qualification and integration of international healthcare professionals,"EdTech, Education, Health Care, Hospital, Recruiting, Vocational Education","LGBTQ+ Founded, LGBTQ+ Led",https://careforward.org/,,,,,M&A,1,SMS,1,,SMS,"482,618"
Seed Round - Careloop,https://www.crunchbase.com/funding_round/careloop-2eeb-seed--618654b1,Careloop,https://www.crunchbase.com/organization/careloop-2eeb,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2146220,2023-02-13,Seed,,,,Yes,Careloop is an HR-tech and edutech startup with a healthcare focus.,Health Care,,http://www.careloop.io,,2000000,EUR,2146220,M&A,2,Redstone.VC,7,3,"Enjoyventure Management, IBB Ventures, Jens Wasel, Klambt, Redstone.VC, Swiss Founders Fund, WestTech Ventures","25,640"
Angel Round - Cariqa,https://www.crunchbase.com/funding_round/cariqa-angel--62aff432,Cariqa,https://www.crunchbase.com/organization/cariqa,Angel,"Berlin, Berlin, Germany, Europe",,,,2023-05-01,Seed,,,,Yes,"Cariqa: The all-in-one EV solution for seamless management, Europe-wide charging, trip planning, and real-time vehicle data","Electric Vehicle, Information Technology, Mapping Services, Navigation",,https://www.cariqa.com,,1000000,EUR,1093065,Seed,2,,,,,"225,102"
Pre Seed Round - Carré Mobility,https://www.crunchbase.com/funding_round/carré-mobility-pre-seed--f64e625e,Carré Mobility,https://www.crunchbase.com/organization/carré-mobility,Pre-Seed,"Berlin, Berlin, Germany, Europe",20000,USD,20000,2023-04-11,Seed,,,,Yes,"Carré Mobility offers shared mobility solutions for the housing industry, saving space and costs.","Ride Sharing, SaaS, Sharing Economy",,https://www.carre-mobility.de,,20000,USD,20000,Seed,1,Techstars,1,,Techstars,"35,626"
Venture Round - Caya,https://www.crunchbase.com/funding_round/caya-series-unknown--9b4e9daf,Caya,https://www.crunchbase.com/organization/caya,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",6000000,EUR,6473784,2023-06-13,,,,,Yes,A smarter way to work with documents.,"B2B, Document Management, SaaS, Small and Medium Businesses, Software",,http://www.caya.com,Less than $1M,10500000,EUR,11453945,,3,Neosfer,6,3,"Christian Oldendorff, DFF Ventures, HV Capital, IBB Ventures, Müller Medien, Neosfer","89,048"
Seed Round - Chaineducation Labs,https://www.crunchbase.com/funding_round/chaineducation-labs-seed--4012bd34,Chaineducation Labs,https://www.crunchbase.com/organization/chaineducation-labs,Seed,"Berlin, Berlin, Germany, Europe",100000,EUR,105818,2023-03-15,Seed,,,,Yes,Chaineducation Labs provides learning ecosystem that connects learners with industry experts and experience in blockchain technology.,"Blockchain, Consulting, Continuing Education, Cryptocurrency, Education, Training",,https://www.chaineducationlabs.com/,,100000,EUR,105818,Seed,1,,,,,"33,821"
Venture Round - Choco,https://www.crunchbase.com/funding_round/choco-series-unknown--e3ed8169,Choco,https://www.crunchbase.com/organization/choco,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",25000000,EUR,26461775,2023-02-24,,,,,Yes,Choco is a food ordering platform that connects restaurants and suppliers.,"Apps, Food and Beverage, Marketing, Restaurants",,https://choco.com/us,$50M to $100M,336269652,USD,336269652,,7,,5,,"Bessemer Venture Partners, Coatue, G Squared, Insight Partners, Left Lane Capital","393,498"
Grant - CinSOIL,https://www.crunchbase.com/funding_round/cinsoil-grant--ea1734df,CinSOIL,https://www.crunchbase.com/organization/cinsoil,Grant,"Berlin, Berlin, Germany, Europe",180000,EUR,190860,2023-10-10,,,,,No,CinSOIL is an AI-based software tool that enables AgriFood companies decarbonise their supply chains at farm level.,"AgTech, Artificial Intelligence (AI), Farming, GreenTech, Machine Learning, Satellite Communication, Software, Sustainability",,https://cinsoil.eu/,,190000,EUR,201531,,4,,1,,EXIST,"232,110"
Grant - CinSOIL,https://www.crunchbase.com/funding_round/cinsoil-grant--98f182f7,CinSOIL,https://www.crunchbase.com/organization/cinsoil,Grant,"Berlin, Berlin, Germany, Europe",,,,2023-09-05,,,,,No,CinSOIL is an AI-based software tool that enables AgriFood companies decarbonise their supply chains at farm level.,"AgTech, Artificial Intelligence (AI), Farming, GreenTech, Machine Learning, Satellite Communication, Software, Sustainability",,https://cinsoil.eu/,,190000,EUR,201531,,4,,1,,UnternehmerTUM,"625,879"
Seed Round - Circadian Technologies GmbH,https://www.crunchbase.com/funding_round/circadian-technologies-ug-seed--a8a630b8,Circadian Technologies GmbH,https://www.crunchbase.com/organization/circadian-technologies-ug,Seed,"Berlin, Berlin, Germany, Europe",1250000,EUR,1317225,2023-10-18,Seed,,,,Yes,Accelerating the energy transition by transforming decentralized energy for businesses in frontier markets,"Energy Management, Internet of Things, SaaS",,https://www.circadian.io,$1M to $10M,1600000,EUR,1702671,Seed,2,BayWa r.e. Energy Ventures,5,1,"BayWa r.e. Energy Ventures, Great Stuff Ventures, Persistent, RaliCap, Rockstart","172,470"
Pre Seed Round - Circadian Technologies GmbH,https://www.crunchbase.com/funding_round/circadian-technologies-ug-pre-seed--68633937,Circadian Technologies GmbH,https://www.crunchbase.com/organization/circadian-technologies-ug,Pre-Seed,"Berlin, Berlin, Germany, Europe",350000,EUR,385446,2023-02-01,Seed,,,,Yes,Accelerating the energy transition by transforming decentralized energy for businesses in frontier markets,"Energy Management, Internet of Things, SaaS",,https://www.circadian.io,$1M to $10M,1600000,EUR,1702671,Seed,2,,3,,"Neil MacDougall, Rockstart, Tofino Capital","253,755"
Venture Round - Circular Carbon Chemistry,https://www.crunchbase.com/funding_round/circular-carbon-chemistry-series-unknown--c111a502,Circular Carbon Chemistry,https://www.crunchbase.com/organization/circular-carbon-chemistry,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2023-01-12,,,,,Yes,Circular Carbon Chemistry is a chemical production company.,"Chemical, Environmental Engineering, Manufacturing",,https://www.carbon.one/,,5000000,EUR,5487553,,2,Maersk Growth,1,2,Maersk Growth,"643,035"
Venture Round - CleanHub,https://www.crunchbase.com/funding_round/cleanhub-series-unknown--ec015745,CleanHub,https://www.crunchbase.com/organization/cleanhub,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",7000000,USD,7000000,2023-06-21,,,,,Yes,CleanHub empowers brands to minimize their plastic footprints,"Fast-Moving Consumer Goods, Green Consumer Goods, Internet, Supply Chain Management",,https://www.cleanhub.com,$1M to $10M,11899397,USD,11899397,,2,"Integra Partners, Lakestar",7,2,"468 Capital, Daniel Bartus, Integra Partners, Lakestar, Silence VC, Stefan Gross-Selbeck, Übermorgen Ventures","468,487"
Seed Round - CleoAI,https://www.crunchbase.com/funding_round/cleoai-seed--c1950b47,CleoAI,https://www.crunchbase.com/organization/cleoai,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-01-12,Seed,,,,Yes,CleoAI is a B2B knowledge management tool based on generative AI.,"Artificial Intelligence (AI), B2B, Knowledge Management, Software","Women Founded, Women Led",https://www.cleoai.tech,,,,,Seed,1,,1,,Plug and Play,"28,221"
Seed Round - cleverly.de,https://www.crunchbase.com/funding_round/cleverly-de-seed--dc05a769,cleverly.de,https://www.crunchbase.com/organization/cleverly-de,Seed,"Berlin, Berlin, Germany, Europe",4600000,EUR,4937159,2023-09-13,Seed,,,,Yes,"cleverly is a B2B2C kids online coaching platform, empowering family's wellbeing by matching kids & teens with their perfect companion.","B2B, B2C, E-Learning, EdTech, Mental Health, SaaS",,https://cleverly.de/,,8600000,EUR,9073346,Seed,4,,6,1,"Capnamic Ventures, Dr. Florian Langenscheidt, Emma Ventures, Flixfounders, Rubio Impact Ventures, Verena Pausder","511,144"
Pre Seed Round - ClimateChoice,https://www.crunchbase.com/funding_round/the-climate-choice-pre-seed--c7dd918e,ClimateChoice,https://www.crunchbase.com/organization/the-climate-choice,Pre-Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2023-03-16,Seed,,,,Yes,ClimateChoice provides the AI-first Climate Intelligence Platform to accelerate Scope 3 decarbonization.,"B2B, Enterprise Software, Internet, Software, Supply Chain Management",,http://theclimatechoice.com/,$1M to $10M,2000000,USD,2000000,Seed,2,"Gutter Capital, Possibilian Ventures",3,1,"Gutter Capital, Possibilian Ventures, WestTech Ventures","31,823"
Pre Seed Round - clipvert,https://www.crunchbase.com/funding_round/clipvert-pre-seed--2866b058,clipvert,https://www.crunchbase.com/organization/clipvert,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-07-13,Seed,,,,Yes,clipvert positions itself as a TikTok-as-a-Service.,"Content, Content Creators",,https://www.clipvert.de,,,,,Seed,1,allygatr,1,,allygatr,"171,426"
Venture Round - Clue,https://www.crunchbase.com/funding_round/clue-series-unknown--faaf49ae,Clue,https://www.crunchbase.com/organization/clue,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",7000000,EUR,7670476,2023-04-04,,,,,Yes,Clue is a female health application for period and fertility tracking,"Apps, Fertility, Health Care, mHealth, Wellness, Women's",,https://helloclue.com,$10M to $50M,64766144,USD,64766144,,12,"Balderton Capital, Union Square Ventures",2,,"Balderton Capital, Union Square Ventures","480,794"
Series A - Clue,https://www.crunchbase.com/funding_round/clue-series-a--e1896f37,Clue,https://www.crunchbase.com/organization/clue,Series A,"Berlin, Berlin, Germany, Europe",,,,2023-03-01,Early Stage Venture,,,,Yes,Clue is a female health application for period and fertility tracking,"Apps, Fertility, Health Care, mHealth, Wellness, Women's",,https://helloclue.com,$10M to $50M,64766144,USD,64766144,,12,,1,,Guillermo Preckler,"526,062"
Pre Seed Round - CNDO,https://www.crunchbase.com/funding_round/cndo-pre-seed--869fc72f,CNDO,https://www.crunchbase.com/organization/cndo,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,USD,1000000,2023-05-01,Seed,,,,Yes,CNDO is on a mission to change the way people connect and interact online.,Web Development,,https://www.cndo.club/,,1000000,USD,1000000,Seed,1,,7,,"Bene Schulz, Jacob Rott, Julian Teicke, Julien Brown, Leon Szeli, Luis Freitag, Sarah Connor","71,944"
Seed Round - Cocoli,https://www.crunchbase.com/funding_round/cocoli-seed--bdea235d,Cocoli,https://www.crunchbase.com/organization/cocoli,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3182855,2023-02-27,Seed,,,,Yes,COCOLI is a platform for reinventing and recycling furniture.,"E-Commerce, Furniture, Home and Garden, Home Decor",,https://www.cocoli.com/,Less than $1M,3000000,EUR,3182855,Seed,2,,7,3,"AA Sons, Adevinta Ventures, Fanny Moizant, Helen Zeitoun, IBB Ventures, Justas Janauskas, Ship2B Ventures","30,576"
Seed Round - Code Dish,https://www.crunchbase.com/funding_round/code-dish-seed--7bcd3222,Code Dish,https://www.crunchbase.com/organization/code-dish,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-01-01,Seed,,,,Yes,Code Dish is a game company that provides mobile games for entertainment purposes.,"Casual Games, Online Games, Publishing, Software",,https://codedish.co/,,,,,Seed,1,,1,,ZMT Capital,"8,580"
Series B - Coffee Circle,https://www.crunchbase.com/funding_round/coffee-circle-series-b--67b8934e,Coffee Circle,https://www.crunchbase.com/organization/coffee-circle,Series B,"Berlin, Berlin, Germany, Europe",,,,2023-06-26,Early Stage Venture,,,,Yes,"Coffee Circle is fast-growing Berlin-based Specialty Coffee Company. Direct to Consumer model, Omni-Channel. Purpose driven social Business.","B2B, B2C, Coffee, E-Commerce, Food and Beverage, Food Processing, Hospitality",,http://www.coffeecircle.com/,$10M to $50M,,EUR,,Early Stage Venture,4,,,,,"619,495"
Series A - Colibri Energy,https://www.crunchbase.com/funding_round/colibri-energy-series-a--2c6573f9,Colibri Energy,https://www.crunchbase.com/organization/colibri-energy,Series A,"Berlin, Berlin, Germany, Europe",,,,2023-03-20,Early Stage Venture,,,,Yes,Colibri Energy is a manufacturer of lithium-based high-performance battery systems for electro-mobility at airports and warehouses.,"Electronics, Energy, Hardware, Manufacturing",,https://www.colibri-energy.com/,$1M to $10M,,,,Early Stage Venture,1,,3,,"ABN AMRO Sustainable Impact Fund, Emerald Technology Ventures, Nabtesco Technology Ventures","25,835"
Seed Round - Concular,https://www.crunchbase.com/funding_round/concular-seed--0b6fbbfa,Concular,https://www.crunchbase.com/organization/concular,Seed,"Berlin, Berlin, Germany, Europe",850000,EUR,899328,2023-09-30,Seed,,,,Yes,The digital ecosystem for circular construction,"Construction, Green Building, GreenTech, Sustainability",,https://concular.de,$1M to $10M,2595000,EUR,2750292,Seed,3,,,,,"294,052"
Seed Round - ContractHero,https://www.crunchbase.com/funding_round/contracthero-seed--73d62e33,ContractHero,https://www.crunchbase.com/organization/contracthero,Seed,"Berlin, Berlin, Germany, Europe",2150000,EUR,2341283,2023-07-06,Seed,,,,Yes,ContractHero is a digital contract management solution for business customers.,"B2B, SaaS, Small and Medium Businesses, Software",,https://www.contracthero.com/,,3550000,EUR,3976814,Seed,2,Redstone.VC,6,,"coparion, Redstone.VC, Swiss Post Ventures, Venista Ventures, VR Ventures, xdeck","326,521"
Pre Seed Round - Converta,https://www.crunchbase.com/funding_round/converta-b5cc-pre-seed--7b7eb427,Converta,https://www.crunchbase.com/organization/converta-b5cc,Pre-Seed,"Berlin, Berlin, Germany, Europe",170000,EUR,182433,2023-05-26,Seed,,,,Yes,Converta guides B2B sales managers through their weekly pipeline review meetings and highlights.,"B2B, Point of Sale, SaaS",,https://www.converta.ai,,170000,EUR,182433,Seed,1,Antler,1,1,Antler,"144,785"
Pre Seed Round - COOKO,https://www.crunchbase.com/funding_round/cooko-2dd5-pre-seed--417a4dbf,COOKO,https://www.crunchbase.com/organization/cooko-2dd5,Pre-Seed,"Berlin, Berlin, Germany, Europe",800000,EUR,860854,2023-06-01,Seed,,,,Yes,"Disruptive new cacao supply chain player. Providing first mile traceability, living wage for farmers and improved cacao.","Agriculture, AgTech, Farming",,https://cooko.co,$1M to $10M,860990,USD,860990,Seed,4,,,,,"344,868"
Seed Round - Coqui,https://www.crunchbase.com/funding_round/coqui-seed--60e08110,Coqui,https://www.crunchbase.com/organization/coqui,Seed,"Berlin, Berlin, Germany, Europe",3300000,USD,3300000,2023-03-19,Seed,,,,Yes,Coqui is a startup that provides open speech tech for everyone.,"Information Services, Information Technology, Software",,https://coqui.ai/,$1M to $10M,3300000,USD,3300000,Seed,1,,3,,"DNX Ventures, Mango Capital, ScaleX Ventures","31,390"
Convertible Note - CREX Capital,https://www.crunchbase.com/funding_round/crex-capital-convertible-note--d06a0998,CREX Capital,https://www.crunchbase.com/organization/crex-capital,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2023-02-02,,,,,No,CREX Capital is a Financial Service company that provides a regulatory-compliant process for commercial real estate financing transactions.,"Artificial Intelligence (AI), Financial Services, Machine Learning, Transaction Processing",,https://www.crexcapital.io,,100000,EUR,108735,Seed,2,,1,,Plug and Play,"78,598"
Pre Seed Round - CREX Capital,https://www.crunchbase.com/funding_round/crex-capital-pre-seed--7b46f171,CREX Capital,https://www.crunchbase.com/organization/crex-capital,Pre-Seed,"Berlin, Berlin, Germany, Europe",100000,EUR,108735,2023-05-15,Seed,,,,Yes,CREX Capital is a Financial Service company that provides a regulatory-compliant process for commercial real estate financing transactions.,"Artificial Intelligence (AI), Financial Services, Machine Learning, Transaction Processing",,https://www.crexcapital.io,,100000,EUR,108735,Seed,2,Startup Wise Guys,1,,Startup Wise Guys,"288,376"
Seed Round - Crover Group SE,https://www.crunchbase.com/funding_round/crover-world-seed--d9919cfc,Crover Group SE,https://www.crunchbase.com/organization/crover-world,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-06-01,Seed,,,,Yes,Subscription Living • Coodo Resorts • Crover Hubs,"Information Technology, Lifestyle, Real Estate, Software, Travel",,https://www.crovergroup.com,,,,,Seed,2,,,,,"86,134"
Grant - Crowdsender,https://www.crunchbase.com/funding_round/crowdsender-grant--c1349e7e,Crowdsender,https://www.crunchbase.com/organization/crowdsender,Grant,"Berlin, Berlin, Germany, Europe",,,,2023-06-06,,,,,No,Crowdsender is a people-to-people delivery platform where you can send your items or packages to people going in the same direction.,"Logistics, Peer to Peer, Sharing Economy, Social Entrepreneurship, Transportation",,https://crowdsender.de,,,,,,1,,,,,"137,574"
Series A - CYCLE,https://www.crunchbase.com/funding_round/gethenry-series-a--905094dd,CYCLE,https://www.crunchbase.com/organization/gethenry,Series A,"Berlin, Berlin, Germany, Europe",10300000,EUR,11541146,2023-07-19,Early Stage Venture,,,,Yes,CYCLE provides serviced electric vehicles for last-mile delivery companies and couriers.,"Electric Vehicle, Transportation",,https://cycle.eco,,29902187,USD,29902187,Early Stage Venture,8,Scania Growth Capital,8,4,"APX, EnBW New Ventures, Founder Collective, LocalGlobe, Scania Growth Capital, SpeedUp Venture Capital Group, Third Sphere, Visionaries Club","545,504"
Pre Seed Round - CYKERO,https://www.crunchbase.com/funding_round/refurbheroes-pre-seed--9c319dfc,CYKERO,https://www.crunchbase.com/organization/refurbheroes,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1066846,2023-03-01,Seed,,,,Yes,German company with a French touch! Cykero is selling in wholesale used and refurbished devices in B2B & B2C across Europe.,"Mobile Devices, Telecommunications, Wholesale",,https://www.cykero.eu,,1000000,EUR,1066846,Seed,1,,,,,"33,550"
