url,company_id,followers,employeeCount,employeeCountRange,employeeCountRangeMin,employeeCountRangeMax,error
https://www.linkedin.com/company/stomt,2639122,97,2,2-10,2,10,
https://www.linkedin.com/company/stratosphere-games-gmbh/,6429771,1870,38,11-50,11,50,
https://www.linkedin.com/school/epicode-global/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/stromdao/,18037207,382,3,2-10,2,10,
https://www.linkedin.com/company/superizzyai/,18096065,175,0,2-10,2,10,
http://www.linkedin.com/company/survemobility,18215136,3305,14,201-500,201,500,
https://www.linkedin.com/company/swobbee,26181336,4617,36,11-50,11,50,
https://www.linkedin.com/company/synergist-io/,9491914,629,1,11-50,11,50,
https://in.linkedin.com/company/t-knife,18197478,6042,79,51-200,51,200,
https://www.linkedin.com/in/larisa-pitkevich-020b3318b/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/tacalyx,28526121,1677,14,2-10,2,10,
https://www.linkedin.com/company/talea.de,17945581,358,23,201-500,201,500,
https://www.linkedin.com/company/taledo/,6395957,8822,39,11-50,11,50,
https://www.linkedin.com/company/talentspacehq/,6420546,4463,9,51-200,51,200,
https://www.linkedin.com/company/talon.one,10393857,13424,214,51-200,51,200,
https://www.linkedin.com/company/tandem---mobile-language-exchange/,10470867,4082,48,11-50,11,50,
https://www.linkedin.com/company/tapglue,9432923,77,0,2-10,2,10,
https://www.linkedin.com/company/taxfix,10791106,24822,339,201-500,201,500,
https://www.linkedin.com/company/techgdpr/,11416923,1947,11,11-50,11,50,
https://www.linkedin.com/company/tellonym/,18575134,1765,13,11-50,11,50,
https://www.linkedin.com/company/37777727/admin/,37777727,162,2,2-10,2,10,
https://www.linkedin.com/company/testxchange/,10841152,1106,6,11-50,11,50,
https://www.linkedin.com/company/thebase-fol-group/,14795793,2320,27,11-50,11,50,
https://www.linkedin.com/company/the-bina-school,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/the-female-company/,11705474,27104,58,11-50,11,50,
https://www.linkedin.com/company/the-prepared/,18939971,76,1,2-10,2,10,
https://www.linkedin.com/company/therainforestcompany/,11137632,7753,11,11-50,11,50,
https://www.linkedin.com/company/thingk-systems,20331400,140,2,2-10,2,10,
https://www.linkedin.com/company/think-it.io/,11184454,21572,72,51-200,51,200,
https://www.linkedin.com/company/thinkimmo,34580026,1358,5,2-10,2,10,
https://www.linkedin.com/company/thryvehealth,18017666,3288,25,11-50,11,50,
https://www.linkedin.com/company/tiermobility,11820361,55514,684,1001-5000,1001,5000,
https://www.linkedin.com/company/tierarzt-plus-partner/,28876110,2014,138,1001-5000,1001,5000,
https://www.linkedin.com/company/tillhub-gmbh,15218381,1564,47,51-200,51,200,
http://www.linkedin.com/company/timberbase,13069750,711,1,11-50,11,50,
https://www.linkedin.com/company/10431398,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/timelessinvestments/,66906724,6951,34,11-50,11,50,
https://www.linkedin.com/company/tink-gmbh/,10837712,10965,95,51-200,51,200,
https://www.linkedin.com/company/14773971/,96681381,28349,1,11-50,11,50,
https://www.linkedin.com/company/tnx-limited/,17922587,1120,6,1001-5000,1001,5000,
https://www.linkedin.com/company/tomorrow-biostasis/,67122183,2331,10,11-50,11,50,
https://www.linkedin.com/company/tooltimegmbh/,15866258,4883,107,51-200,51,200,
https://www.linkedin.com/company/tourlane,18109610,17523,573,501-1000,501,1000,
https://www.linkedin.com/company/trade-republic/,13014668,101255,1036,201-500,201,500,
https://www.linkedin.com/company/treffen-anywhere,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/trendblog,18292024,390,5,11-50,11,50,
https://www.linkedin.com/company/trueken,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/turbit-systems-gmbh/,13977592,2001,27,11-50,11,50,
https://www.linkedin.com/company/twenty-billion-neurons-gmbh,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/twinner/,12672186,3656,24,51-200,51,200,
https://www.linkedin.com/company/10231806,10231806,441,0,11-50,11,50,
https://www.linkedin.com/company/uberchord-engineering/,5136213,348,7,11-50,11,50,
https://de.linkedin.com/company/ucair-gmbh,18000338,353,1,2-10,2,10,
https://www.linkedin.com/company/ucandoo/,34903958,34,4,2-10,2,10,
https://www.linkedin.com/company/ultimate.ai/,10943000,13932,126,51-200,51,200,
https://www.linkedin.com/company/ultramarin-gmbh/,17949987,3438,35,11-50,11,50,
https://www.linkedin.com/company/unicorn-berlin,11451013,2923,38,51-200,51,200,
https://www.linkedin.com/company/uniwhere,6331158,772,1,2-10,2,10,
https://www.linkedin.com/company/upcue/,17995688,281,0,2-10,2,10,
https://www.linkedin.com/company/upper-technologies,34955353,6172,73,11-50,11,50,
https://www.linkedin.com/company/upvest/,18388245,14505,183,51-200,51,200,
https://www.linkedin.com/company/urbanchallenger,90969345,248,7,2-10,2,10,
https://www.linkedin.com/company/urban-energy-gmbh/,14017028,1296,17,11-50,11,50,
https://www.linkedin.com/company/18068372/,51692521,1121818,18,11-50,11,50,
https://www.linkedin.com/company/urbify/,28563443,3599,30,11-50,11,50,
https://www.linkedin.com/company/uvantage-fintech/,53122560,13,0,2-10,2,10,
https://www.linkedin.com/company/vaha/,23103852,3625,23,11-50,11,50,
https://www.linkedin.com/company/vaitrade/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/valendo,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/valsight/,4864651,1525,26,11-50,11,50,
https://in.linkedin.com/company/vanolia,15244278,36,1,2-10,2,10,
https://www.linkedin.com/company/vara-ai/,30122341,9974,59,11-50,11,50,
https://www.linkedin.com/company/vaytechnology,12584218,15349,163,51-200,51,200,
https://www.linkedin.com/company/vehiculum/,10246911,1949,28,51-200,51,200,
https://www.linkedin.com/company/verimi/,25032161,5215,87,51-200,51,200,
https://www.linkedin.com/company/veritas-entertainment-gmbh,66611193,680,8,11-50,11,50,
https://www.linkedin.com/company/vermietet.de/,17917470,1274,5,51-200,51,200,
https://www.linkedin.com/company/verne-ai,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/veronymsecurityfirst/,11825646,369,3,11-50,11,50,
https://www.linkedin.com/company/vertama,18421627,515,8,11-50,11,50,
https://www.linkedin.com/company/vetevo/,18340742,939,19,11-50,11,50,
https://www.linkedin.com/company/veyo-care/,6649502,109,6,11-50,11,50,
https://www.linkedin.com/company/vila-health/,20091213,383,2,2-10,2,10,
https://www.linkedin.com/company/viomedo/,9463973,263,1,2-10,2,10,
https://in.linkedin.com/company/viorama,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/virail,18292649,1619,14,2-10,2,10,
https://www.linkedin.com/company/visualix/,18456351,921,1,51-200,51,200,
https://www.linkedin.com/company/vivirahealth/,10349589,3759,61,51-200,51,200,
https://www.linkedin.com/company/vlyfoods,28987286,11360,35,11-50,11,50,
https://www.linkedin.com/company/voiio,11779866,3312,55,51-200,51,200,
https://www.linkedin.com/company/volders-gmbh,10786581,1069,23,11-50,11,50,
https://www.linkedin.com/company/waku-robotics,26254125,4159,8,11-50,11,50,
https://www.linkedin.com/company/warehousing1,18907174,4240,33,51-200,51,200,
https://www.linkedin.com/company/watchmaster/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/watergenics,20534349,2198,14,11-50,11,50,
https://www.linkedin.com/company/weare-rooms,18157574,1518,15,2-10,2,10,
https://www.linkedin.com/company/wefox,18137160,36600,527,1001-5000,1001,5000,
https://www.linkedin.com/company/wellnowde,9431411,513,22,11-50,11,50,
https://www.linkedin.com/company/weps-global-ltd,10603198,143,5,2-10,2,10,
https://www.linkedin.com/company/whoelseai,42375128,106,2,2-10,2,10,
https://www.linkedin.com/company/wholey/,18172193,3975,45,11-50,11,50,
https://www.linkedin.com/company/wildcorn,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/wondder,34613171,2185,12,11-50,11,50,
https://www.linkedin.com/company/wonderwaysales,27058895,8036,5,11-50,11,50,
https://www.linkedin.com/company/workbee-germany,30075659,1103,18,11-50,11,50,
https://www.linkedin.com/company/workist-com/,13067060,5406,50,11-50,11,50,
https://www.linkedin.com/company/worldofficial,76499266,31465,361,51-200,51,200,
https://www.linkedin.com/company/world-around-me-gmbh/,72285990,8,4,2-10,2,10,
https://www.linkedin.com/company/wowtech-group,1988917,6870,52,201-500,201,500,
https://www.linkedin.com/company/wunderpen-berlin,10886215,924,28,11-50,11,50,
https://www.linkedin.com/company/wundertax-gmbh/,18129250,1556,22,11-50,11,50,
https://www.linkedin.com/company/xayn,18061921,3666,30,11-50,11,50,
https://www.linkedin.com/company/xbird/,10060167,1410,0,11-50,11,50,
https://www.linkedin.com/company/xbyx,28908561,1223,28,11-50,11,50,
https://www.linkedin.com/company/xircles/?trk=public_profile_experience-item_result-card_subtitle-click&originalSubdomain=by,18042129,1976,8,11-50,11,50,
https://www.linkedin.com/company/xolo3d/?originalSubdomain=de,14814948,2441,23,2-10,2,10,
https://www.linkedin.com/company/xu-group/,42926514,3003,138,51-200,51,200,
https://www.linkedin.com/company/yaak-technologies,37450535,1516,35,11-50,11,50,
https://www.linkedin.com/company/yas.life---magnum-est-digital-health-gmbh/,10892263,1683,29,11-50,11,50,
https://www.linkedin.com/company/yeay/,10779183,883,17,11-50,11,50,
https://www.linkedin.com/company/yepoda,31147464,7599,101,51-200,51,200,
https://www.linkedin.com/company/yilu,11763825,1773,40,11-50,11,50,
https://www.linkedin.com/company/yolifeapp/,18345069,574,1,2-10,2,10,
https://www.linkedin.com/company/yptokey,18657015,459,0,2-10,2,10,
https://www.linkedin.com/company/yuhealth,20104099,489,19,2-10,2,10,
http://www.linkedin.com/company/6376791,6376791,2405,11,51-200,51,200,
https://www.linkedin.com/company/zeitgold,15090324,3041,7,11-50,11,50,
https://www.linkedin.com/company/zenfulfillment,7947305,3108,45,51-200,51,200,
https://www.linkedin.com/company/zenhomes/,20507573,1287,10,11-50,11,50,
https://www.linkedin.com/company/zenjob,10579486,11618,490,201-500,201,500,
https://www.linkedin.com/company/zenloop,27172127,5305,17,51-200,51,200,
https://www.linkedin.com/company/zepto-timekeeping/,20082517,202,0,11-50,11,50,
https://www.linkedin.com/company/zinsbaustein.de,10550045,1603,30,11-50,11,50,
https://www.linkedin.com/company/zksystems/,18677007,1436,4,2-10,2,10,
https://www.linkedin.com/in/raphaello-szmanda-063328177/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/zolar-gmbh/,17976457,22533,336,501-1000,501,1000,
